id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
893,doc_96c0,doc_96c0_sent_00054,"Jobs will be allocated nodes already in the requested MCDRAM and NUMA mode if possible. If insufficient resources are available with the requested configuration then other nodes will be selected and booted into the desired configuration once no other jobs are active on the node. Until a node is idle, its configuration can not be changed. Note that node reboot time is roughly on the order of 20 minutes.",Jobs,24,job,allocate,nodes,285,node,openie_spacy,2026-01-15T10:35:53Z
894,doc_96c0,doc_96c0_sent_00057,"This plugin currently does not permit the specification of ResumeProgram, SuspendProgram, SuspendTime, etc. in slurm.conf, however that limitation may be removed in the future (the ResumeProgram currently has no means of changing the node's MCDRAM and/or NUMA mode prior to reboot).",This plugin,106,plugin,permit,the specification,496,specification,openie_spacy,2026-01-15T10:35:53Z
895,doc_96c0,doc_96c0_sent_00058,"The syscfg program reports the MCDRAM and NUMA mode to be used when the node is next booted. If the syscfg program is used to modify the MCDRAM or NUMA mode of a node, but it is not rebooted, then Slurm will be making scheduling decisions based upon incorrect state information.",Slurm,50,slurm,make,scheduling decisions,8747,scheduling decision,openie_spacy,2026-01-15T10:35:53Z
896,doc_96c0,doc_96c0_sent_00059,"If you want to change node state information outside of Slurm then use the following procedure:
Drain the nodes of interest
Change their MCDRAM and/or NUMA mode
Reboot the nodes, then
Restore them to service in Slurm
Sample knl_generic.conf File
# Sample knl_generic.conf
SyscfgPath=/usr/bin/syscfg
DefaultNUMA=a2a # NUMA=all2all
AllowNUMA=a2a,snc2,hemi
DefaultMCDRAM=cache # MCDRAM=cache
Sample slurm.conf File
# Sample slurm.conf
NodeFeaturesPlugins=knl_generic
DebugFlags=NodeFeatures
GresTypes=hbm
RebootProgram=/sbin/reboot
Nodename=default Sockets=1 CoresPerSocket=68",the nodes,285,node,change,their MCDRAM and/or NUMA mode,2349,mode,openie_spacy,2026-01-15T10:35:53Z
897,doc_4d9f,doc_4d9f_sent_00001,Job arrays offer a mechanism for submitting and managing collections of similar jobs quickly and easily; job arrays with millions of tasks can be submitted in milliseconds (subject to configured size limits).,Job arrays,4537,job array,offer,a mechanism,2762,mechanism,openie_spacy,2026-01-15T10:35:53Z
898,doc_4d9f,doc_4d9f_sent_00004,"Job arrays are only supported for batch jobs and the array index values are specified using the --array or -a option of the sbatch command. The option argument can be specific array index values, a range of index values, and an optional step size as shown in the examples below. Note that the minimum index value is zero and the maximum value is a Slurm configuration parameter (MaxArraySize minus one).",Job arrays,4537,job array,support for,batch jobs,24,job,openie_spacy,2026-01-15T10:35:53Z
899,doc_4d9f,doc_4d9f_sent_00012,SLURM_ARRAY_TASK_COUNT will be set to the number of tasks in the job array.,SLURM_ARRAY_TASK_COUNT,4561,slurm_array_task_count,set to,the number,68,number,openie_spacy,2026-01-15T10:35:53Z
900,doc_4d9f,doc_4d9f_sent_00015,"Under normal circumstances, array jobs will have the first task of the array be a place holder for the rest of the array, causing it to be the last to run.",array jobs,24,job,have,the first task,506,task,openie_spacy,2026-01-15T10:35:53Z
901,doc_4d9f,doc_4d9f_sent_00016,"As a result, the task with the lowest SLURM_JOB_ID will have the highest SLURM_ARRAY_TASK_ID.",the task,506,task,have,the highest SLURM_ARRAY_TASK_ID,4560,slurm_array_task_id,openie_spacy,2026-01-15T10:35:53Z
902,doc_4d9f,doc_4d9f_sent_00017,"For example a job submission of this sort:
sbatch --array=1-3 -N1 tmp
will generate a job array containing three jobs.",tmp,1752,tmp,generate,a job array,4537,job array,openie_spacy,2026-01-15T10:35:53Z
903,doc_4d9f,doc_4d9f_sent_00024,The function response consists of an array identifying the various error codes for various tasks of a job ID.,The function response,259,response,consist of,an array,4547,array,openie_spacy,2026-01-15T10:35:53Z
904,doc_4d9f,doc_4d9f_sent_00025,"For example the job_resume2() function might return an array of error codes indicating that tasks 1 and 2 have already completed; tasks 3 through 5 are resumed successfully, and tasks 6 through 99 have not yet started.",the job_resume2() function,841,function,return,an array,4547,array,openie_spacy,2026-01-15T10:35:53Z
905,doc_4d9f,doc_4d9f_sent_00034,"if [[-z $SLURM_ARRAY_JOB_ID]]; then
 scancel $SLURM_JOB_ID
else
 scancel ${SLURM_ARRAY_JOB_ID}_${SLURM_ARRAY_TASK_ID}
fi
Squeue Command Use
When a job array is submitted to Slurm, only one job record is created.",a job array,4537,job array,submit to,Slurm,50,slurm,openie_spacy,2026-01-15T10:35:53Z
906,doc_4d9f,doc_4d9f_sent_00050,"$ scontrol suspend 21845
 JOBID PARTITION NAME USER ST TIME NODES NODELIST
21845_1 canopo array david S 25:12 1 dario
21845_2 canopo arturo david S 25:12 1 dario
21845_3 canopo array david S 25:12 1 dario
21845_4 canopo array david S 25:12 1 dario
$ scontrol resume 21845
 JOBID PARTITION NAME USER ST TIME NODES NODELIST
21845_3 canopo array david R 25:14 1 dario
scontrol suspend 21845_3
 JOBID PARTITION NAME USER ST TIME NODES NODELIST
21845_3 canopo array david S 25:14 1 dario
scontrol resume 21845_3
 JOBID PARTITION NAME USER ST TIME NODES NODELIST
21845_3 canopo array david R 25:14 1 dario
Job Dependencies
A job which is to be dependent upon an entire job array should specify itself dependent upon the ArrayJobID.","21845
 JOBID PARTITION NAME USER ST TIME NODES NODELIST
21845_3 canopo array david R 25:14 1 dario
scontrol",1480,scontrol,suspend,"21845_3
 JOBID PARTITION NAME USER ST TIME NODES NODELIST
21845_3 canopo array david S",1092,s,openie_spacy,2026-01-15T10:35:53Z
907,doc_4d9f,doc_4d9f_sent_00051,"Since each array element can have a different exit code, the interpretation of the afterok and afternotok clauses will be based upon the highest exit code from any task in the job array.",each array element,11378,element,have,a different exit code,3448,code,openie_spacy,2026-01-15T10:35:53Z
908,doc_4d9f,doc_4d9f_sent_00052,When a job dependency specifies the job ID of a job array:,a job dependency,5290,dependency,specify,the job ID,4940,job id,openie_spacy,2026-01-15T10:35:53Z
909,doc_4d9f,doc_4d9f_sent_00066,Slurm creates a single job record when a job array is submitted.,Slurm,50,slurm,create,a single job record,127,record,openie_spacy,2026-01-15T10:35:53Z
910,doc_4d9f,doc_4d9f_sent_00069,"In addition to the ArrayJobId, each job will have a unique JobId that gets assigned as the tasks are started.",each job,24,job,have,a unique JobId,4939,jobid,openie_spacy,2026-01-15T10:35:53Z
911,doc_4d9f,doc_4d9f_sent_00069,"In addition to the ArrayJobId, each job will have a unique JobId that gets assigned as the tasks are started.",each job,24,job,have in,addition,946,addition,openie_spacy,2026-01-15T10:35:53Z
912,doc_4600,doc_4600_sent_00003,and /dev/shm for the job to use. These directories can be changed with the Dirs= option in job_container.conf.,These directories,1068,directory,change with,the Dirs= option,150,option,openie_spacy,2026-01-15T10:35:53Z
913,doc_4600,doc_4600_sent_00018,"In addition to the job itself, the TaskProlog will also be executed inside the container.",the TaskProlog,1779,taskprolog,execute in,addition,946,addition,openie_spacy,2026-01-15T10:35:53Z
914,doc_9fd4,doc_9fd4_sent_00008,"Job Step Exit Codes
When a job contains multiple job steps, the exit code of each executable invoked by srun is saved individually to the job step record.",a job,24,job,contain,multiple job steps,1009,step,openie_spacy,2026-01-15T10:35:53Z
915,doc_9fd4,doc_9fd4_sent_00008,"Job Step Exit Codes
When a job contains multiple job steps, the exit code of each executable invoked by srun is saved individually to the job step record.",the exit code,3772,exit code,save to,the job step record,9005,job step record,openie_spacy,2026-01-15T10:35:53Z
916,doc_9fd4,doc_9fd4_sent_00009,"Signaled Jobs
When a job or step is sent a signal that causes its termination, Slurm also captures the signal number and saves it to the job or step record.",a job,24,job,send,a signal,2778,signal,openie_spacy,2026-01-15T10:35:53Z
917,doc_9fd4,doc_9fd4_sent_00013,"Database Job/Step Records
The Slurm control daemon sends job and step records to the Slurm database when the Slurm accounting_storage plugin is installed.",The Slurm control daemon,5954,slurm control daemon,send to,the Slurm database,2557,slurm database,openie_spacy,2026-01-15T10:35:53Z
918,doc_9fd4,doc_9fd4_sent_00014,Job and step records sent to the Slurm db can be viewed using the sacct command. The default sacct output contains an ExitCode field whose format mirrors the output of scontrol and sview described above.,The default sacct output,1493,output,contain,an ExitCode field,1224,field,openie_spacy,2026-01-15T10:35:53Z
919,doc_9fd4,doc_9fd4_sent_00016,"After reading the above description of a job's exit code, one can imagine a scenario where a central task of a batch job fails but the script returns an exit code of zero, indicating success. In many cases, a user may not be able to ascertain the success or failure of a job until after they have examined the job's output files.",the script,115,script,return,an exit code,3772,exit code,openie_spacy,2026-01-15T10:35:53Z
920,doc_9fd4,doc_9fd4_sent_00017,"The job includes a ""derived exit code"" field.",The job,24,job,include,"a ""derived exit code"" field",1224,field,openie_spacy,2026-01-15T10:35:53Z
921,doc_9fd4,doc_9fd4_sent_00020,"In addition to the derived exit code, the job record in the Slurm database contains a comment string.",the job record,3102,job record,contain,a comment string,439,string,openie_spacy,2026-01-15T10:35:53Z
922,doc_9fd4,doc_9fd4_sent_00020,"In addition to the derived exit code, the job record in the Slurm database contains a comment string.",the job record,3102,job record,contain in,addition,946,addition,openie_spacy,2026-01-15T10:35:53Z
923,doc_9fd4,doc_9fd4_sent_00022,A new option has been added to the sacctmgr command to provide the user the means to modify these two fields of the job record.,A new option,150,option,add to,the sacctmgr command,2591,sacctmgr command,openie_spacy,2026-01-15T10:35:53Z
924,doc_9fd4,doc_9fd4_sent_00029,"JobID Account NNodes NodeList State ExitCode DerivedExitCode Comment
123 lc 1 tux0 COMPLETED 0:0 49:0 out of memory
The existing sacct command also supports the two new derived exit fields:
> sacct -X -j 123 -o",The existing sacct command,900,command,support,the two new derived exit fields,1224,field,openie_spacy,2026-01-15T10:35:53Z
925,doc_33d3,doc_33d3_sent_00006,The salloc and sbatch commands create resource allocations while the srun command will create a resource allocation (if not already running within one) plus launch tasks.,the srun command,858,srun command,create,a resource allocation,487,resource allocation,openie_spacy,2026-01-15T10:35:53Z
926,doc_33d3,doc_33d3_sent_00009,"The UID and GID of the user launching the job will be included in a credential which will be used later to restrict access to the job, so further steps run in the allocation will need to be launched using the same UID and GID as the one used to create the allocation. If the new job request is the highest priority, the slurmctld daemon will attempt to select resources for it immediately, otherwise it will validate that the job request can be satisfied at some time and queue the request.",The UID,5582,uid,include in,a credential,1857,credential,openie_spacy,2026-01-15T10:35:53Z
927,doc_33d3,doc_33d3_sent_00009,"The UID and GID of the user launching the job will be included in a credential which will be used later to restrict access to the job, so further steps run in the allocation will need to be launched using the same UID and GID as the one used to create the allocation. If the new job request is the highest priority, the slurmctld daemon will attempt to select resources for it immediately, otherwise it will validate that the job request can be satisfied at some time and queue the request.",further steps,1009,step,run in,the allocation,1757,allocation,openie_spacy,2026-01-15T10:35:53Z
928,doc_33d3,doc_33d3_sent_00010,"In either case the request will receive a response almost immediately containing one of the following:
A job ID and the resource allocation specification (nodes, cpus, etc.)",the request,87,request,receive,a response,259,response,openie_spacy,2026-01-15T10:35:53Z
929,doc_33d3,doc_33d3_sent_00013,"Determine if this job is the highest priority runnable job, if so then really try to allocate resources for it now, otherwise only validate that it could run if no other jobs existed
Determine which nodes could be used for the job. If the feature specification uses an exclusive OR option, then multiple iterations of the selection process below will be required with disjoint sets of nodes
Call the select plugin to select the best resources for the request",which nodes,285,node,use for,the job,24,job,openie_spacy,2026-01-15T10:35:53Z
930,doc_33d3,doc_33d3_sent_00013,"Determine if this job is the highest priority runnable job, if so then really try to allocate resources for it now, otherwise only validate that it could run if no other jobs existed
Determine which nodes could be used for the job. If the feature specification uses an exclusive OR option, then multiple iterations of the selection process below will be required with disjoint sets of nodes
Call the select plugin to select the best resources for the request",the feature specification,496,specification,use,an exclusive OR option,150,option,openie_spacy,2026-01-15T10:35:53Z
931,doc_33d3,doc_33d3_sent_00016,It is also worth noting that the logic used to select resources for a job step is relatively simple and entirely contained within the slurmctld daemon code (the select plugin is not used for job steps).,the select plugin,3051,select plugin,use for,job steps,1009,step,openie_spacy,2026-01-15T10:35:53Z
932,doc_33d3,doc_33d3_sent_00019,"If the request can be satisfied, the response contains a digitally signed credential (by the cred plugin) identifying the resources to be used.",the response,259,response,contain,a digitally signed credential,1857,credential,openie_spacy,2026-01-15T10:35:53Z
933,doc_33d3,doc_33d3_sent_00020,"Task Launch
The srun command builds a task launch request data structure including the credential, executable name, file names, etc. and sends it to the slurmd daemon on node zero of the job step allocation.","Task Launch
The srun command",900,command,build,a task launch request data structure,1815,structure,openie_spacy,2026-01-15T10:35:53Z
934,doc_33d3,doc_33d3_sent_00024,Each slurmstepd program executes a single job step.,Each slurmstepd program,1780,program,execute,a single job step,1009,step,openie_spacy,2026-01-15T10:35:53Z
935,doc_33d3,doc_33d3_sent_00025,"Besides the functions listed below, the slurmstepd program also executes several SPANK plugin functions at various times.",the slurmstepd program,3069,slurmstepd program,execute,several SPANK plugin functions,841,function,openie_spacy,2026-01-15T10:35:53Z
936,doc_33d3,doc_33d3_sent_00031,"There is a record for the job as a whole as well as entries for the following types of job steps:
extern step — A step created for each job as long as you have PrologFlags=contain in your slurm.conf.",extern step,1009,step,contain in,your slurm.conf,1180,slurm.conf,openie_spacy,2026-01-15T10:35:53Z
937,doc_33d3,doc_33d3_sent_00032,Each node in the job will have a slurmstepd process created for the extern step.,Each node,285,node,have,a slurmstepd process,11272,slurmstepd process,openie_spacy,2026-01-15T10:35:53Z
938,doc_33d3,doc_33d3_sent_00033,pam_slurm_adopt uses this step to contain external connections.,pam_slurm_adopt,2141,pam_slurm_adopt,use,this step,1009,step,openie_spacy,2026-01-15T10:35:53Z
939,doc_33d3,doc_33d3_sent_00035,"The batch host, or the primary node for the job, will run an instance of slurmstepd for the batch step, which is used to run the script provided to sbatch.",The batch host,78,host,run,an instance,344,instance,openie_spacy,2026-01-15T10:35:53Z
940,doc_33d3,doc_33d3_sent_00035,"The batch host, or the primary node for the job, will run an instance of slurmstepd for the batch step, which is used to run the script provided to sbatch.",The batch host,78,host,run for,the batch step,1009,step,openie_spacy,2026-01-15T10:35:53Z
941,doc_33d3,doc_33d3_sent_00036,interactive step — A step created for jobs that were submitted with salloc when LaunchParameters=use_interactive_step is configured in your slurm.conf. The node on which you have the interactive shell will run an instance of slurmstepd to run the shell or the command provided to salloc.,LaunchParameters,5057,launchparameter,configure in,your slurm.conf,1180,slurm.conf,openie_spacy,2026-01-15T10:35:53Z
942,doc_33d3,doc_33d3_sent_00036,interactive step — A step created for jobs that were submitted with salloc when LaunchParameters=use_interactive_step is configured in your slurm.conf. The node on which you have the interactive shell will run an instance of slurmstepd to run the shell or the command provided to salloc.,The node,285,node,run,an instance,344,instance,openie_spacy,2026-01-15T10:35:53Z
943,doc_33d3,doc_33d3_sent_00037,"normal step — A job can have multiple normal steps, which will appear in sacct as <job_id>.<step_id>.",A job,24,job,have,multiple normal steps,1009,step,openie_spacy,2026-01-15T10:35:53Z
944,doc_33d3,doc_33d3_sent_00038,These steps are created when srun is called from inside the job and the slurmstepd created will run the command passed to srun.,the slurmstepd,5742,slurmstepd,run,the command,900,command,openie_spacy,2026-01-15T10:35:53Z
945,doc_33d3,doc_33d3_sent_00039,Each step will have one instance of slurmstepd created per node in the step and each instance of slurmstepd can run multiple tasks in the same step.,Each step,1009,step,have,one instance,344,instance,openie_spacy,2026-01-15T10:35:53Z
946,doc_405b,doc_405b_sent_00003,"Common Reasons
AssocGrp* — The job's association has reached an aggregate limit.",The job's association,3294,association,reach,an aggregate limit,2635,aggregate limit,openie_spacy,2026-01-15T10:35:53Z
947,doc_405b,doc_405b_sent_00006,Dependency — This job has a dependency on another job that has not been satisfied.,This job,24,job,have,a dependency,5290,dependency,openie_spacy,2026-01-15T10:35:53Z
948,doc_405b,doc_405b_sent_00008,Priority — One of more higher priority jobs exist for the partition associated with the job or for the advanced reservation.,One of more higher priority jobs,24,job,exist for,the partition,291,partition,openie_spacy,2026-01-15T10:35:53Z
949,doc_405b,doc_405b_sent_00009,QOSGrp* — The job's QOS has reached an aggregate limit.,The job's QOS,324,qos,reach,an aggregate limit,2635,aggregate limit,openie_spacy,2026-01-15T10:35:53Z
950,doc_405b,doc_405b_sent_00012,AssocGrpBB — The job's association has reached its aggregate Burst Buffer limit.,The job's association,3294,association,reach,its aggregate Burst Buffer limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
951,doc_405b,doc_405b_sent_00013,"AssocGrpBBMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Burst Buffers by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
952,doc_405b,doc_405b_sent_00014,AssocGrpBBRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Burst Buffers by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
953,doc_405b,doc_405b_sent_00015,AssocGrpBilling — The job's association has reached its aggregate Billing limit.,The job's association,3294,association,reach,its aggregate Billing limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
954,doc_405b,doc_405b_sent_00016,"AssocGrpBillingMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for the Billing value of a resource by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
955,doc_405b,doc_405b_sent_00017,AssocGrpBillingRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for the Billing value of a resource by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
956,doc_405b,doc_405b_sent_00018,AssocGrpCpuLimit — The job's association has reached its aggregate CPU limit.,The job's association,3294,association,reach,its aggregate CPU limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
957,doc_405b,doc_405b_sent_00019,"AssocGrpCPUMinutesLimit — The job's association has reached the maximum number of minutes allowed in aggregate for CPUs by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
958,doc_405b,doc_405b_sent_00020,AssocGrpCPURunMinutesLimit — The job's association has reached the maximum number of minutes allowed in aggregate for CPUs by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
959,doc_405b,doc_405b_sent_00021,"AssocGrpEnergy — The job's association has reached its aggregate Energy limit.
AssocGrpEnergyMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Energy by past, present and future jobs.",The job's association,3294,association,reach,its aggregate Energy limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
960,doc_405b,doc_405b_sent_00021,"AssocGrpEnergy — The job's association has reached its aggregate Energy limit.
AssocGrpEnergyMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Energy by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
961,doc_405b,doc_405b_sent_00022,AssocGrpEnergyRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Energy by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
962,doc_405b,doc_405b_sent_00023,"AssocGrpGRES — The job's association has reached its aggregate GRES limit.
AssocGrpGRESMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for a GRES by past, present and future jobs.",The job's association,3294,association,reach,its aggregate GRES limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
963,doc_405b,doc_405b_sent_00023,"AssocGrpGRES — The job's association has reached its aggregate GRES limit.
AssocGrpGRESMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for a GRES by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
964,doc_405b,doc_405b_sent_00024,AssocGrpGRESRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for a GRES by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
965,doc_405b,doc_405b_sent_00025,AssocGrpJobsLimit — The job's association has reached the maximum number of allowed jobs in aggregate.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
966,doc_405b,doc_405b_sent_00026,"AssocGrpLicense — The job's association has reached its aggregate license limit.
AssocGrpLicenseMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Licenses by past, present and future jobs.",The job's association,3294,association,reach,its aggregate license limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
967,doc_405b,doc_405b_sent_00026,"AssocGrpLicense — The job's association has reached its aggregate license limit.
AssocGrpLicenseMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Licenses by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
968,doc_405b,doc_405b_sent_00027,AssocGrpLicenseRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Licenses by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
969,doc_405b,doc_405b_sent_00028,AssocGrpMemLimit — The job's association has reached its aggregate Memory limit.,The job's association,3294,association,reach,its aggregate Memory limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
970,doc_405b,doc_405b_sent_00029,"AssocGrpMemMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Memory by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
971,doc_405b,doc_405b_sent_00030,AssocGrpMemRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Memory by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
972,doc_405b,doc_405b_sent_00031,AssocGrpNodeLimit — The job's association has reached its aggregate Node limit.,The job's association,3294,association,reach,its aggregate Node limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
973,doc_405b,doc_405b_sent_00032,"AssocGrpNodeMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Nodes by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
974,doc_405b,doc_405b_sent_00033,AssocGrpNodeRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for Nodes by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
975,doc_405b,doc_405b_sent_00034,AssocGrpSubmitJobsLimit — The job's association has reached the maximum number of jobs that can be running or pending in aggregate at a given time.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
976,doc_405b,doc_405b_sent_00035,"AssocGrpUnknown — The job's association has reached its aggregate limit for an unknown generic resource.
AssocGrpUnknownMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for an unknown generic resource by past, present and future jobs.",The job's association,3294,association,reach,its aggregate limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
977,doc_405b,doc_405b_sent_00035,"AssocGrpUnknown — The job's association has reached its aggregate limit for an unknown generic resource.
AssocGrpUnknownMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for an unknown generic resource by past, present and future jobs.",The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
978,doc_405b,doc_405b_sent_00036,AssocGrpUnknownRunMinutes — The job's association has reached the maximum number of minutes allowed in aggregate for an unknown generic resource by currently running jobs.,The job's association,3294,association,reach,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
979,doc_405b,doc_405b_sent_00037,AssocGrpWallLimit — The job's association has reached its aggregate limit for the amount of walltime requested by running jobs.,The job's association,3294,association,reach,its aggregate limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
980,doc_405b,doc_405b_sent_00038,AssocMaxBBMinutesPerJob — The Burst Buffer request exceeds the maximum number of minutes each job is allowed to use for the requested association.,The Burst Buffer request,3705,burst buffer request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
981,doc_405b,doc_405b_sent_00039,AssocMaxBBPerJob — The Burst Buffer request exceeds the maximum each job is allowed to use for the requested association.,The Burst Buffer request,3705,burst buffer request,exceed,the maximum,6344,maximum,openie_spacy,2026-01-15T10:35:53Z
982,doc_405b,doc_405b_sent_00040,AssocMaxBBPerNode — The Burst Buffer request exceeds the maximum number each node in a job allocation is allowed to use for the requested association.,The Burst Buffer request,3705,burst buffer request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
983,doc_405b,doc_405b_sent_00041,"AssocMaxBillingMinutesPerJob — The request exceeds the maximum number of minutes each job is allowed to use, with Billing taken into account, for the requested association.",The request,87,request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
984,doc_405b,doc_405b_sent_00041,"AssocMaxBillingMinutesPerJob — The request exceeds the maximum number of minutes each job is allowed to use, with Billing taken into account, for the requested association.",Billing,3708,billing,take into,account,334,account,openie_spacy,2026-01-15T10:35:53Z
985,doc_405b,doc_405b_sent_00041,"AssocMaxBillingMinutesPerJob — The request exceeds the maximum number of minutes each job is allowed to use, with Billing taken into account, for the requested association.",Billing,3708,billing,take for,the requested association,3702,requested association,openie_spacy,2026-01-15T10:35:53Z
986,doc_405b,doc_405b_sent_00042,AssocMaxBillingPerJob — The resource request exceeds the maximum Billing limit each job is allowed to use for the requested association.,The resource request,87,request,exceed,the maximum Billing limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
987,doc_405b,doc_405b_sent_00044,The request exceeds the maximum Billing limit each node in a job allocation is allowed to use for the requested association.,The request,87,request,exceed,the maximum Billing limit,64,limit,openie_spacy,2026-01-15T10:35:53Z
988,doc_405b,doc_405b_sent_00045,AssocMaxCpuMinutesPerJobLimit — The CPU request exceeds the maximum number of minutes each job is allowed to use for the requested association.,The CPU request,3713,cpu request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
989,doc_405b,doc_405b_sent_00046,AssocMaxCpuPerJobLimit — The CPU request exceeds the maximum each job is allowed to use for the requested association.,The CPU request,3713,cpu request,exceed,the maximum,6344,maximum,openie_spacy,2026-01-15T10:35:53Z
990,doc_405b,doc_405b_sent_00048,AssocMaxEnergyMinutesPerJob — The Energy request exceeds the maximum number of minutes each job is allowed to use for the requested association.,The Energy request,87,request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
991,doc_405b,doc_405b_sent_00049,AssocMaxEnergyPerJob — The Energy request exceeds the maximum each job is allowed to use for the requested association.,The Energy request,87,request,exceed,the maximum,6344,maximum,openie_spacy,2026-01-15T10:35:53Z
992,doc_405b,doc_405b_sent_00052,The GRES request exceeds the maximum number of minutes each job is allowed to use for the requested association.,The GRES request,3721,gre request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
993,doc_405b,doc_405b_sent_00053,AssocMaxGRESPerJob — The GRES request exceeds the maximum each job is allowed to use for the requested association.,The GRES request,3721,gre request,exceed,the maximum,6344,maximum,openie_spacy,2026-01-15T10:35:53Z
994,doc_405b,doc_405b_sent_00056,AssocMaxLicenseMinutesPerJob — The License request exceeds the maximum number of minutes each job is allowed to use for the requested association.,The License request,3728,license request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
995,doc_405b,doc_405b_sent_00058,The License request exceeds the maximum each job is allowed to use for the requested association.,The License request,3728,license request,exceed,the maximum,6344,maximum,openie_spacy,2026-01-15T10:35:53Z
996,doc_405b,doc_405b_sent_00059,AssocMaxMemMinutesPerJob — The Memory request exceeds the maximum number of minutes each job is allowed to use for the requested association.,The Memory request,3729,memory request,exceed,the maximum number,3675,maximum number,openie_spacy,2026-01-15T10:35:53Z
