chunk_id,doc_id,text,sentence_ids_json,num_sentences,start_char,end_char,estimated_tokens
doc_b2f9_chunk_0011,doc_b2f9,"The Prolog should then make sure that an MPS server is started for that GPU and user (UID == User ID). It also records the GPU device ID in a local file. If a job is allocated gres/gpu resources then the Prolog will have the CUDA_VISIBLE_DEVICES and SLURM_JOB_UID environment variables set (no CUDA_MPS_ACTIVE_THREAD_PERCENTAGE). The Prolog should then terminate any MPS server associated with that GPU. It may be necessary to modify this script as needed for the local environment. For more information see the Prolog and Epilog Guide. Jobs requesting MPS resources will have the CUDA_VISIBLE_DEVICES and CUDA_DEVICE_ORDER environment variables set. The device ID is relative to those resources under MPS server control and will always have a value of zero in the current implementation (only one GPU will be usable in MPS mode per node). The job will also have the CUDA_MPS_ACTIVE_THREAD_PERCENTAGE environment variable set to that job's percentage of MPS resources available on the assigned GPU. The percentage will be calculated based upon the portion of the configured Count on the Gres is allocated to a job of step. For example, a job requesting ""--gres=mps:200"" and using configuration example 2 above would be allocated
15% of the gtx1080 (File=/dev/nvidia0, 200 x 100 / 1300 = 15), or
16% of the gtx1070 (File=/dev/nvidia0, 200 x 100 / 1200 = 16), or
18% of the gtx1060 (File=/dev/nvidia0, 200 x 100 / 1100 = 18), or
20% of the gtx1050 (File=/dev/nvidia0, 200 x 100 / 1000 = 20). An alternate mode of operation would be to permit jobs to be allocated whole GPUs then trigger the starting of an MPS server based upon comments in the job. For example, if a job is allocated whole GPUs then search for a comment of ""mps-per-gpu"" or ""mps-per-node"" in the job (using the ""scontrol show job"" command) and use that as a basis for starting one MPS daemon per GPU or across all GPUs respectively. Please consult the NVIDIA Multi-Process Service documentation for more information about MPS. Note that a vulnerability exists in previous versions of the NVIDIA driver that may affect users when sharing GPUs. More information can be found in CVE-2018-6260 and in the Security Bulletin:","[""doc_b2f9_sent_00111"", ""doc_b2f9_sent_00112"", ""doc_b2f9_sent_00113"", ""doc_b2f9_sent_00114"", ""doc_b2f9_sent_00115"", ""doc_b2f9_sent_00116"", ""doc_b2f9_sent_00117"", ""doc_b2f9_sent_00118"", ""doc_b2f9_sent_00119"", ""doc_b2f9_sent_00120"", ""doc_b2f9_sent_00121"", ""doc_b2f9_sent_00122""]",12,17670,19854,473
doc_b2f9_chunk_0012,doc_b2f9,"More information can be found in CVE-2018-6260 and in the Security Bulletin: NVIDIA GPU Display Driver - February 2019. NVIDIA MPS has a built-in limitation regarding GPU sharing among different users. Only one user on a system may have an active MPS server, and the MPS control daemon will queue MPS server activation requests from separate users, leading to serialized exclusive access of the GPU between users (see Section 2.3.1.1 - Limitations in the MPS docs). So different users cannot truly run concurrently on the GPU with MPS; rather, the GPU will be time-sliced between the users (for a diagram depicting this process, see Section 3.3 - Provisioning Sequence in the MPS docs). MIG Management
Beginning in version 21.08, Slurm now supports NVIDIA Multi-Instance GPU (MIG) devices. This feature allows some newer NVIDIA GPUs (like the A100) to split up a GPU into up to seven separate, isolated GPU instances. Slurm can treat these MIG instances as individual GPUs, complete with cgroup isolation and task binding. To configure MIGs in Slurm, specify AutoDetect=nvml in gres.conf for the nodes with MIGs, and specify Gres in slurm.conf as if the MIGs were regular GPUs, like this: NodeName=tux[1-16] gres=gpu:2. An optional GRES type can be specified to distinguish MIGs of different sizes from each other, as well as from other GPUs in the cluster. This type must be a substring of the ""MIG Profile"" string as reported by the node in its slurmd log under the debug2 log level. Here is an example slurm.conf for a system with 2 gpus, one of which is partitioned into 2 MIGs where the ""MIG Profile"" is nvidia_a100_3g.20gb:
AccountingStorageTRES=gres/gpu,gres/gpu:a100,gres/gpu:a100_3g.20gb
GresTypes=gpu
NodeName=tux[1-16] gres=gpu:a100:1,gpu:a100_3g.20gb:2
The MultipleFiles parameter allows you to specify multiple device files for the GPU card. The sanity-check AutoDetect mode is not supported for MIGs.","[""doc_b2f9_sent_00122"", ""doc_b2f9_sent_00123"", ""doc_b2f9_sent_00124"", ""doc_b2f9_sent_00125"", ""doc_b2f9_sent_00126"", ""doc_b2f9_sent_00127"", ""doc_b2f9_sent_00128"", ""doc_b2f9_sent_00129"", ""doc_b2f9_sent_00130"", ""doc_b2f9_sent_00131"", ""doc_b2f9_sent_00132"", ""doc_b2f9_sent_00133""]",12,19778,21692,387
doc_b2f9_chunk_0013,doc_b2f9,"The sanity-check AutoDetect mode is not supported for MIGs. Slurm expects MIG devices to already be partitioned, and does not support dynamic MIG partitioning. For more information on NVIDIA MIGs (including how to partition them), see the MIG user guide. Sharding
Sharding provides a generic mechanism where GPUs can be shared by multiple jobs. While it does permit multiple jobs to run on a given GPU it does not fence the processes running on the GPU, it only allows the GPU to be shared. Sharding, therefore, works best with homogeneous workflows. It is recommended to limit the number of shards on a node to equal the max possible jobs that can run simultaneously on the node (i.e. cores). The total count of shards available on a node should be configured in the slurm.conf file (e.g. ""NodeName=tux[1-16] Gres=gpu:2,shard:64""). Several options are available for configuring shards in the gres.conf file as listed below with examples following that:
No Shard configuration: The count of gres/shard elements defined in the slurm.conf will be evenly distributed across all GPUs configured on the node. For example, ""NodeName=tux[1-16] Gres=gpu:2,shard:64"" will configure a count of 32 gres/shard resources on each of the two GPUs. Shard configuration includes only the Name and Count parameters: The count of gres/shard elements will be evenly distributed across all GPUs configured on the node. This is similar to case 1, but places duplicate configuration in the gres.conf file. Shard configuration includes the Name, File and Count parameters: Each File parameter should identify the device file path of a GPU and the Count should identify the number of gres/shard resources available for that specific GPU device. This may be useful in a heterogeneous environment.","[""doc_b2f9_sent_00133"", ""doc_b2f9_sent_00134"", ""doc_b2f9_sent_00135"", ""doc_b2f9_sent_00136"", ""doc_b2f9_sent_00137"", ""doc_b2f9_sent_00138"", ""doc_b2f9_sent_00139"", ""doc_b2f9_sent_00140"", ""doc_b2f9_sent_00141"", ""doc_b2f9_sent_00142"", ""doc_b2f9_sent_00143"", ""doc_b2f9_sent_00144""]",12,21633,23403,364
doc_b2f9_chunk_0014,doc_b2f9,"This may be useful in a heterogeneous environment. For example, some GPUs on a node may be more powerful than others and thus be associated with a higher gres/shard count. Another use case would be to prevent some GPUs from being used for sharding (i.e. they would have a shard count of zero). Note that Type and Cores parameters for gres/shard are ignored. That information is copied from the gres/gpu configuration. Note that if NVIDIA's NVML library is installed, the GPU configuration (i.e. Type, File, Cores and Links data) will be automatically gathered from the library and need not be recorded in the gres.conf file. Note the same GPU can be allocated either as a GPU type of GRES or as a shard type of GRES, but not both. In other words, once a GPU has been allocated as a gres/gpu resource it will not be available as a gres/shard. Likewise, once a GPU has been allocated as a gres/shard resource it will not be available as a gres/gpu. However the same GPU can be allocated as shard generic resources to multiple jobs belonging to multiple users, so long as the total count of SHARD allocated to jobs does not exceed the configured count. By default, job requests for shards are required to fit on a single gpu on each node. This can be overridden with a flag in the slurm.conf configuration file. See OPT_MULTIPLE_SHARING_GRES_PJ.","[""doc_b2f9_sent_00144"", ""doc_b2f9_sent_00145"", ""doc_b2f9_sent_00146"", ""doc_b2f9_sent_00147"", ""doc_b2f9_sent_00148"", ""doc_b2f9_sent_00149"", ""doc_b2f9_sent_00150"", ""doc_b2f9_sent_00151"", ""doc_b2f9_sent_00152"", ""doc_b2f9_sent_00153"", ""doc_b2f9_sent_00154"", ""doc_b2f9_sent_00155""]",12,23353,24696,305
doc_b2f9_chunk_0015,doc_b2f9,"See OPT_MULTIPLE_SHARING_GRES_PJ. In order for this to be correctly configured, the appropriate nodes need to have the shard keyword added as a GRES for the relevant nodes as well as being added to the GresTypes parameter. If you want the shards to be tracked in accounting then shard also needs to be added to AccountingStorageTRES. See the relevant settings in an example slurm.conf:
AccountingStorageTRES=gres/gpu,gres/shard
GresTypes=gpu,shard
NodeName=tux[1-16] Gres=gpu:2,shard:64
Some example configurations for Slurm's gres.conf file are shown below. # Example 1 of gres.conf
# Configure four GPUs (with Sharding) AutoDetect=nvml
Name=gpu Type=gp100 File=/dev/nvidia0 Cores=0,1
Name=gpu Type=gp100 File=/dev/nvidia1 Cores=0,1
Name=gpu Type=p6000 File=/dev/nvidia2 Cores=2,3
Name=gpu Type=p6000 File=/dev/nvidia3 Cores=2,3
# Set gres/shard Count value to 8 on each of the 4 available GPUs
Name=shard Count=32
# Example 2 of gres.conf
# Configure four different GPU types (with Sharding) AutoDetect=nvml
Name=gpu Type=gtx1080 File=/dev/nvidia0 Cores=0,1
Name=gpu Type=gtx1070 File=/dev/nvidia1 Cores=0,1
Name=gpu Type=gtx1060 File=/dev/nvidia2 Cores=2,3
Name=gpu Type=gtx1050 File=/dev/nvidia3 Cores=2,3
Name=shard Count=8 File=/dev/nvidia0
Name=shard Count=8 File=/dev/nvidia1
Name=shard Count=8 File=/dev/nvidia2
Name=shard Count=8 File=/dev/nvidia3
NOTE: gres/shard requires the use of the select/cons_tres plugin. Job requests for shards can not specify a GPU frequency. Jobs requesting shards resources will have the CUDA_VISIBLE_DEVICES, ROCR_VISIBLE_DEVICES, or GPU_DEVICE_ORDINAL environment variable set which would be the same as if it were a GPU.
Steps with shards haveSLURM_SHARDS_ON_NODE set indicating the number of shards allocated.","[""doc_b2f9_sent_00155"", ""doc_b2f9_sent_00156"", ""doc_b2f9_sent_00157"", ""doc_b2f9_sent_00158"", ""doc_b2f9_sent_00159"", ""doc_b2f9_sent_00160"", ""doc_b2f9_sent_00161""]",7,24662,26415,283
doc_b2f9_chunk_0016,doc_b2f9,"Jobs requesting shards resources will have the CUDA_VISIBLE_DEVICES, ROCR_VISIBLE_DEVICES, or GPU_DEVICE_ORDINAL environment variable set which would be the same as if it were a GPU.
Steps with shards haveSLURM_SHARDS_ON_NODE set indicating the number of shards allocated.","[""doc_b2f9_sent_00161""]",1,26143,26415,46
doc_b406_chunk_0001,doc_b406,"(Disclaimer: In this ""CPU Management"" section, the term ""consumable resource"" does not include memory. The management of memory as a consumable resource is discussed in its own section below.) The per-partition OverSubscribe setting applies to the entity being selected for scheduling:
When the select/linear plugin is enabled, the per-partition OverSubscribe setting controls whether or not the nodes are shared among jobs. When the default select/cons_tres plugin is enabled, the per-partition OverSubscribe setting controls whether or not the configured consumable resources are shared among jobs. When a consumable resource such as a core, socket, or CPU is shared, it means that more than one job can be assigned to it. The following table describes this new functionality in more detail:
Selection SettingPer-partition OverSubscribe SettingResulting Behavior
SelectType=select/linearOverSubscribe=NOWhole nodes are allocated to jobs. No node will run more than one job per partition/queue. OverSubscribe=YESBy default same as OverSubscribe=NO. Nodes allocated to a job may be shared with other jobs if each job allows sharing via the srun --oversubscribe option. OverSubscribe=FORCEEach whole node can be allocated to multiple jobs up to the count specified per partition/queue (default 4 jobs per node) SelectType=select/cons_tres
Plus one of the following:
SelectTypeParameters=CR_Core
SelectTypeParameters=CR_Core_MemoryOverSubscribe=NOCores are allocated to jobs. No core will run more than one job per partition/queue. OverSubscribe=YESBy default same as OverSubscribe=NO. Cores allocated to a job may be shared with other jobs if each job allows sharing via the srun --oversubscribe option. OverSubscribe=FORCEEach core can be allocated to multiple jobs up to the count specified per partition/queue (default 4 jobs per core).","[""doc_b406_sent_00001"", ""doc_b406_sent_00002"", ""doc_b406_sent_00003"", ""doc_b406_sent_00004"", ""doc_b406_sent_00005"", ""doc_b406_sent_00006"", ""doc_b406_sent_00007"", ""doc_b406_sent_00008"", ""doc_b406_sent_00009"", ""doc_b406_sent_00010"", ""doc_b406_sent_00011"", ""doc_b406_sent_00012""]",12,0,1839,331
doc_b406_chunk_0002,doc_b406,"OverSubscribe=FORCEEach core can be allocated to multiple jobs up to the count specified per partition/queue (default 4 jobs per core). SelectType=select/cons_tres
Plus one of the following:
SelectTypeParameters=CR_CPU
SelectTypeParameters=CR_CPU_MemoryOverSubscribe=NOCPUs are allocated to jobs. No CPU will run more than one job per partition/queue. OverSubscribe=YESBy default same as OverSubscribe=NO. CPUs allocated to a job may be shared with other jobs if each job allows sharing via the srun --oversubscribe option. OverSubscribe=FORCEEach CPU can be allocated to multiple jobs up to the count specified per partition/queue (default 4 jobs per CPU). SelectType=select/cons_tres
Plus one of the following:
SelectTypeParameters=CR_Socket
SelectTypeParameters=CR_Socket_MemoryOverSubscribe=NOSockets are allocated to jobs. No Socket will run more than one job per partition/queue. OverSubscribe=YESBy default same as OverSubscribe=NO. Sockets allocated to a job may be shared with other jobs if each job allows sharing via the srun --oversubscribe option. OverSubscribe=FORCEEach socket can be allocated to multiple jobs up to the count specified per partition/queue (default 4 jobs per socket). When OverSubscribe=FORCE is configured, the consumable resources are scheduled for jobs using a least-loaded algorithm. Thus, idle CPUs|cores|sockets will be allocated to a job before busy ones, and CPUs|cores|sockets running one job will be allocated to a job before ones running two or more jobs. This is the same approach that the select/linear plugin uses when allocating ""shared"" nodes. Note that the granularity of the ""least-loaded"" algorithm is what distinguishes the consumable resource and linear plugins when OverSubscribe=FORCE is configured. With the select/cons_tres plugin enabled, the CPUs of a node are not overcommitted until all of the rest of the CPUs are overcommitted on the other nodes.","[""doc_b406_sent_00012"", ""doc_b406_sent_00013"", ""doc_b406_sent_00014"", ""doc_b406_sent_00015"", ""doc_b406_sent_00016"", ""doc_b406_sent_00017"", ""doc_b406_sent_00018"", ""doc_b406_sent_00019"", ""doc_b406_sent_00020"", ""doc_b406_sent_00021"", ""doc_b406_sent_00022"", ""doc_b406_sent_00023""]",12,1703,3613,341
doc_b406_chunk_0003,doc_b406,"Note that the granularity of the ""least-loaded"" algorithm is what distinguishes the consumable resource and linear plugins when OverSubscribe=FORCE is configured. With the select/cons_tres plugin enabled, the CPUs of a node are not overcommitted until all of the rest of the CPUs are overcommitted on the other nodes. Thus if one job allocates half of the CPUs on a node and then a second job is submitted that requires more than half of the CPUs, the consumable resource plugin will attempt to place this new job on other busy nodes that have more than half of the CPUs available for use. The select/linear plugin simply counts jobs on nodes, and does not track the CPU usage on each node. The sharing functionality in the select/cons_tres plugin also supports the new OverSubscribe=FORCE:<num> syntax. If OverSubscribe=FORCE:3 is configured with a consumable resource plugin and CR_Core or CR_Core_Memory, then the plugin will run up to 3 jobs on each core of each node in the partition. If CR_Socket or CR_Socket_Memory is configured, then the plugin will run up to 3 jobs on each socket of each node in the partition. Nodes in Multiple Partitions
Slurm has supported configuring nodes in more than one partition since version 0.7.0. The following table describes how nodes configured in two partitions with different OverSubscribe settings will be allocated to jobs. Note that ""shared"" jobs are jobs that are submitted to partitions configured with OverSubscribe=FORCE or with OverSubscribe=YES and the job requested sharing with the srun --oversubscribe option. Conversely, ""non-shared"" jobs are jobs that are submitted to partitions configured with OverSubscribe=NO or OverSubscribe=YES and the job did not request shareable resources. First job ""shareable""First job not ""shareable""
Second job ""shareable""Both jobs can run on the same nodes and may share resourcesJobs do not run on the same nodes
Second job not ""shareable""Jobs do not run on the same nodesJobs can run on the same nodes but will not share resources
The next table contains several scenarios with the select/cons_tres plugin enabled to further clarify how a node is used when it is configured in more than one partition and the partitions have different ""OverSubscribe"" policies. Slurm configurationResulting Behavior
Two OverSubscribe=NO partitions assigned the same set of nodesJobs from either partition will be assigned to all available consumable resources. No consumable resource will be shared. One node could have 2 jobs running on it, and each job could be from a different partition. Two partitions assigned the same set of nodes: one partition is OverSubscribe=FORCE, and the other is OverSubscribe=NOA node will only run jobs from one partition at a time. If a node is running jobs from the OverSubscribe=NO partition, then none of its consumable resources will be shared. If a node is running jobs from the OverSubscribe=FORCE partition, then its consumable resources can be shared. Two OverSubscribe=FORCE partitions assigned the same set of nodesJobs from either partition will be assigned consumable resources. All consumable resources can be shared.","[""doc_b406_sent_00023"", ""doc_b406_sent_00024"", ""doc_b406_sent_00025"", ""doc_b406_sent_00026"", ""doc_b406_sent_00027"", ""doc_b406_sent_00028"", ""doc_b406_sent_00029"", ""doc_b406_sent_00030"", ""doc_b406_sent_00031"", ""doc_b406_sent_00032"", ""doc_b406_sent_00033"", ""doc_b406_sent_00034""]",12,3296,6436,638
doc_b406_chunk_0004,doc_b406,"All consumable resources can be shared. One node could have 2 jobs running on it, and each job could be from a different partition. Two partitions assigned the same set of nodes: one partition is OverSubscribe=FORCE:3, and the other is OverSubscribe=FORCE:5Generally the same behavior as above. However no consumable resource will ever run more than 3 jobs from the first partition, and no consumable resource will ever run more than 5 jobs from the second partition. A consumable resource could have up to 8 jobs running on it at one time. Note that the ""mixed shared setting"" configuration (row #2 above) introduces the possibility of starvation between jobs in each partition. If a set of nodes are running jobs from the OverSubscribe=NO partition, then these nodes will continue to only be available to jobs from that partition, even if jobs submitted to the OverSubscribe=FORCE partition have a higher priority. This works in reverse also, and in fact it's easier for jobs from the OverSubscribe=FORCE partition to hold onto the nodes longer because the consumable resource ""sharing"" provides more resource availability for new jobs to begin running ""on top of"" the existing jobs. This happens with the select/linear plugin also, so it's not specific to the select/cons_tres plugin. Memory Management
The management of memory as a consumable resource remains unchanged and can be used to prevent oversubscription of memory, which would result in having memory pages swapped out and severely degraded performance. Selection SettingResulting Behavior
SelectType=select/linearMemory allocation is not tracked. Jobs are allocated to nodes without considering if there is enough free memory. Swapping could occur! SelectType=select/linear plus
SelectTypeParameters=CR_MemoryMemory allocation is tracked. Nodes that do not have enough available memory to meet the jobs memory requirement will not be allocated to the job. SelectType=select/cons_tres
Plus one of the following:
SelectTypeParameters=CR_Core
SelectTypeParameters=CR_CPU
SelectTypeParameters=CR_SocketMemory allocation is not tracked. Jobs are allocated to consumable resources without considering if there is enough free memory.","[""doc_b406_sent_00034"", ""doc_b406_sent_00035"", ""doc_b406_sent_00036"", ""doc_b406_sent_00037"", ""doc_b406_sent_00038"", ""doc_b406_sent_00039"", ""doc_b406_sent_00040"", ""doc_b406_sent_00041"", ""doc_b406_sent_00042"", ""doc_b406_sent_00043"", ""doc_b406_sent_00044"", ""doc_b406_sent_00045""]",12,6397,8588,414
doc_b406_chunk_0005,doc_b406,"Jobs are allocated to consumable resources without considering if there is enough free memory. Swapping could occur! SelectType=select/cons_tres
Plus one of the following:
SelectTypeParameters=CR_Core_Memory
SelectTypeParameters=CR_CPU_Memory
SelectTypeParameters=CR_Socket_MemoryMemory allocation for all jobs are tracked. Nodes that do not have enough available memory to meet the jobs memory requirement will not be allocated to the job. Users can specify their job's memory requirements one of two ways. The srun --mem=<num> option can be used to specify the jobs memory requirement on a per allocated node basis. This option is recommended for use with the select/linear plugin, which allocates whole nodes to jobs. The srun --mem-per-cpu=<num> option can be used to specify the jobs memory requirement on a per allocated CPU basis. This is recommended for use with the select/cons_tres plugin, which can allocate individual CPUs to jobs. Default and maximum values for memory on a per node or per CPU basis can be configured by the system administrator using the following slurm.conf options: DefMemPerCPU, DefMemPerNode, MaxMemPerCPU and MaxMemPerNode. Users can use the --mem or --mem-per-cpu option at job submission time to override the default value, but they cannot exceed the maximum value.
Enforcement of a jobs memory allocation is performed by setting the ""maximum data segment size"" and the ""maximum virtual memory size"" system limits to the appropriate values before launching the tasks. Enforcement is also managed by the accounting plugin, which periodically gathers data about running jobs. Set JobAcctGather and JobAcctFrequency to values suitable for your system. The --oversubscribe and --exclusive options are mutually exclusive when used at job submission. If both options are set when submitting a job, the job submission command used will fatal.","[""doc_b406_sent_00045"", ""doc_b406_sent_00046"", ""doc_b406_sent_00047"", ""doc_b406_sent_00048"", ""doc_b406_sent_00049"", ""doc_b406_sent_00050"", ""doc_b406_sent_00051"", ""doc_b406_sent_00052"", ""doc_b406_sent_00053"", ""doc_b406_sent_00054"", ""doc_b406_sent_00055"", ""doc_b406_sent_00056""]",12,8494,10373,356
doc_b406_chunk_0006,doc_b406,"The --oversubscribe and --exclusive options are mutually exclusive when used at job submission. If both options are set when submitting a job, the job submission command used will fatal.","[""doc_b406_sent_00056""]",1,10187,10373,37
doc_c721_chunk_0001,doc_c721,"As of the 19.05 release, the Fair Tree algorithm is now the default, and the classic fair share algorithm is only available if PriorityFlags=NO_FAIR_TREE has been explicitly configured. Normalized Shares
The fair-share hierarchy represents the portion of the computing resources that have been allocated to different projects. These allocations are assigned to an account. There can be multiple levels of allocations made as allocations of a given account are further divided to sub-accounts:
Figure 1. Machine Allocation
The chart above shows the resources of the machine allocated to four accounts: A, B, C and D. Furthermore, account A's shares are allocated to sub-accounts A1 through A4. Users are granted permission (through sacctmgr) to submit jobs against specific accounts. If there are 10 users given equal shares in Account A3, they will each be allocated 1% of the machine. A user's normalized shares are simply:
S = (Suser / Ssiblings) *
 (Saccount / Ssibling-accounts) *
 (Sparent / Sparent-siblings) * ... Where:
S
is the user's normalized share, between zero and one
Suser
are the number of shares of the account allocated to the user
Ssiblings
are the total number of shares allocated to all users permitted to charge the account (including Suser) Saccount
are the number of shares of the parent account allocated to the account
Ssibling-accounts
are the total number of shares allocated to all sub-accounts of the parent account
Sparent
are the number of shares of the grandparent account allocated to the parent
Sparent-siblings
are the total number of shares allocated to all sub-accounts of the grandparent account
Normalized Usage
The processor*seconds allocated to every job are tracked in real-time. If one only considered usage over a fixed time period, then calculating a user's normalized usage would be a simple quotient:
 UN = Uuser / Utotal
Where:
UN
is normalized usage, between zero and one
Uuser
is the processor*seconds consumed by all of a user's jobs in a given account for over a fixed time period
Utotal
is the total number of processor*seconds utilized across the cluster during that same time period
However, significant real-world usage quantities span multiple time periods. Rather than treating usage over a number of weeks or months with equal importance, Slurm's fair-share priority calculation places more importance on the most recent resource usage and less importance on usage from the distant past. The Slurm usage metric is based off a half-life formula that favors the most recent usage statistics. Usage statistics from the past decrease in importance based on a single decay factor, D: UH = Ucurrent_period +
 ( D * Ulast_period) +","[""doc_c721_sent_00001"", ""doc_c721_sent_00002"", ""doc_c721_sent_00003"", ""doc_c721_sent_00004"", ""doc_c721_sent_00005"", ""doc_c721_sent_00006"", ""doc_c721_sent_00007"", ""doc_c721_sent_00008"", ""doc_c721_sent_00009"", ""doc_c721_sent_00010"", ""doc_c721_sent_00011"", ""doc_c721_sent_00012""]",12,0,2686,557
doc_c721_chunk_0002,doc_c721,"UH = Ucurrent_period +
 ( D * Ulast_period) + Where:
UH
is the historical usage subject to the half-life decay
Ucurrent_period
is the usage charged over the current measurement period
Ulast_period
is the usage charged over the last measurement period
Uperiod-2
is the usage charged over the second last measurement period
D
is a decay factor between zero and one that delivers the half-life decay based off the PriorityDecayHalfLife setting in the slurm.conf file. Without accruing additional usage, a user's UH usage will decay to half its original value after a time period of PriorityDecayHalfLife seconds. In practice, the PriorityDecayHalfLife could be a matter of seconds or days as appropriate for each site. The decay is recalculated every PriorityCalcPeriod minutes, or 5 minutes by default. The decay factor, D, is assigned the value that will achieve the half-life decay rate specified by the PriorityDecayHalfLife parameter. The total number of processor*seconds utilized can be similarly aggregated with the same decay factor:
 RH = Rcurrent_period +
 ( D * Rlast_period) + (D * D * Rperiod-2) Where:
RH
is the total historical usage subject to the same half-life decay as the usage formula.
Rcurrent_period
is the total usage charged over the current measurement period
Rlast_period
is the total usage charged over the last measurement period
Rperiod-2
is the total usage charged over the second last measurement period
D
is the decay factor between zero and one A user's normalized usage that spans multiple time periods then becomes:
 U = UH / RH
Simplified Fair-Share Formula
The simplified formula for calculating the fair-share factor for usage that spans multiple time periods and subject to a half-life decay is:
 F = 2**(-U/S/d)
Where:
F
is the fair-share factor
S
is the normalized shares
U
is the normalized usage factoring in half-life decay
d
is the FairShareDampeningFactor (a configuration parameter, default value of 1) The fair-share factor will therefore range from zero to one, where one represents the highest priority for a job. A fair-share factor of 0.5 indicates that the user's jobs have used exactly the portion of the machine that they have been allocated. A fair-share factor of above 0.5 indicates that the user's jobs have consumed less than their allocated share while a fair-share factor below 0.5 indicates that the user's jobs have consumed more than their allocated share of the computing resources.","[""doc_c721_sent_00012"", ""doc_c721_sent_00013"", ""doc_c721_sent_00014"", ""doc_c721_sent_00015"", ""doc_c721_sent_00016"", ""doc_c721_sent_00017"", ""doc_c721_sent_00018"", ""doc_c721_sent_00019"", ""doc_c721_sent_00020"", ""doc_c721_sent_00021"", ""doc_c721_sent_00022"", ""doc_c721_sent_00023""]",12,2641,5121,508
doc_c721_chunk_0003,doc_c721,"A fair-share factor of 0.5 indicates that the user's jobs have used exactly the portion of the machine that they have been allocated. A fair-share factor of above 0.5 indicates that the user's jobs have consumed less than their allocated share while a fair-share factor below 0.5 indicates that the user's jobs have consumed more than their allocated share of the computing resources. The Fair-share Factor Under An Account Hierarchy
The method described above presents a system whereby the priority of a user's job is calculated based on the portion of the machine allocated to the user and the historical usage of all the jobs run by that user under a specific account. Another layer of ""fairness"" is necessary however, one that factors in the usage of other users drawing from the same account. This allows a job's fair-share factor to be influenced by the computing resources delivered to jobs of other users drawing from the same account. If there are two members of a given account, and if one of those users has run many jobs under that account, the job priority of a job submitted by the user who has not run any jobs will be negatively affected. This ensures that the combined usage charged to an account matches the portion of the machine that is allocated to that account. In the example below, when user 3 submits their first job using account C, they will want their job's priority to reflect all the resources delivered to account B. They do not care that user 1 has been using up a significant portion of the cycles allocated to account B and user 2 has yet to run a job out of account B. If user 2 submits a job using account B and user 3 submits a job using account C, user 3 expects their job to be scheduled before the job from user 2. Usage Example
The Slurm Fair-Share Formula
The Slurm fair-share formula has been designed to provide fair scheduling to users based on the allocation and usage of every account. The actual formula used is a refinement of the formula presented above:
 F = 2**(-UE/S) The difference is that the usage term is effective usage, which is defined as:
 UE = UAchild +
 ((UEparent - UAchild) * Schild/Sall_siblings)
Where:
UE
is the effective usage of the child user or child account
UAchild
is the actual usage of the child user or child account
UEparent
is the effective usage of the parent account
Schild
is the shares allocated to the child user or child account
Sall_siblings
is the shares allocated to all the children of the parent account","[""doc_c721_sent_00023"", ""doc_c721_sent_00024"", ""doc_c721_sent_00025"", ""doc_c721_sent_00026"", ""doc_c721_sent_00027"", ""doc_c721_sent_00028"", ""doc_c721_sent_00029"", ""doc_c721_sent_00030"", ""doc_c721_sent_00031"", ""doc_c721_sent_00032"", ""doc_c721_sent_00033"", ""doc_c721_sent_00034""]",12,4736,7240,574
doc_c721_chunk_0004,doc_c721,"Schild/Sall_siblings)
Where:
UE
is the effective usage of the child user or child account
UAchild
is the actual usage of the child user or child account
UEparent
is the effective usage of the parent account
Schild
is the shares allocated to the child user or child account
Sall_siblings
is the shares allocated to all the children of the parent account This formula only applies with the second tier of accounts below root. For the tier of accounts just under root, their effective usage equals their actual usage. Because the formula for effective usage includes a term of the effective usage of the parent, the calculation for each account in the tree must start at the second tier of accounts and proceed downward: to the children accounts, then grandchildren, etc. The effective usage of the users will be the last to be calculated. Plugging in the effective usage into the fair-share formula above yields a fair-share factor that reflects the aggregated usage charged to each of the accounts in the fair-share hierarchy. FairShare=parent
It is possible to disable the fairshare at certain levels of the fair share hierarchy by using the FairShare=parent option of sacctmgr. For users and accounts with FairShare=parent the normalized shares and effective usage values from the parent in the hierarchy will be used when calculating fairshare priories. If all users in an account are configured with FairShare=parent the result is that all the jobs drawing from that account will get the same fairshare priority, based on the accounts total usage. No additional fairness is added based on a user's individual usage. Example
The following example demonstrates the effective usage calculations and resultant fair-share factors. The machine's computing resources are allocated to accounts A and D with 40 and 60 shares respectively. Account A is further divided into two children accounts, B with 30 shares and C with 10 shares. Account D is further divided into two children accounts, E with 25 shares and F with 35 shares. Note: the shares at any given tier in the Account hierarchy do not need to total up to 100 shares.","[""doc_c721_sent_00034"", ""doc_c721_sent_00035"", ""doc_c721_sent_00036"", ""doc_c721_sent_00037"", ""doc_c721_sent_00038"", ""doc_c721_sent_00039"", ""doc_c721_sent_00040"", ""doc_c721_sent_00041"", ""doc_c721_sent_00042"", ""doc_c721_sent_00043"", ""doc_c721_sent_00044"", ""doc_c721_sent_00045""]",12,6887,9032,455
