id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,confidence,created_at
3472,doc_5d35,doc_5d35_sent_00107,The srun command's --no-allocate option is not supported for heterogeneous jobs.,The srun command's --no-allocate option,,,support for,heterogeneous jobs,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3473,doc_5d35,doc_5d35_sent_00110,"License requests are only allowed on the first component job (e.g. ""sbatch -L ansys:2 : script.sh"").",License requests,,,allow on,the first component job,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3474,doc_5d35,doc_5d35_sent_00112,The more frequently executed scheduling logic only starts jobs on a first-in first-out (FIFO) basis and lacks logic for concurrently scheduling all components of a heterogeneous job.,The more frequently executed scheduling logic,,,start,jobs,50,job,openie_spacy,1.0,2025-12-17T18:08:41Z
3475,doc_5d35,doc_5d35_sent_00112,The more frequently executed scheduling logic only starts jobs on a first-in first-out (FIFO) basis and lacks logic for concurrently scheduling all components of a heterogeneous job.,The more frequently executed scheduling logic,,,start on,a first-in first-out (FIFO) basis,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3476,doc_5d35,doc_5d35_sent_00113,Heterogeneous jobs are not supported on GANG scheduling operations.,Heterogeneous jobs,,,support on,GANG scheduling operations,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3477,doc_5d35,doc_5d35_sent_00114,Slurm's Perl APIs do not support heterogeneous jobs.,Slurm's Perl APIs,,,support,heterogeneous jobs,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3478,doc_5d35,doc_5d35_sent_00118,Such MPI jobs will experience step launch failure if any component of a heterogeneous job step is unable to acquire the allocated ports.,Such MPI jobs,,,experience,step launch failure,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3479,doc_5d35,doc_5d35_sent_00119,Non-heterogeneous job steps will retry step launch using a new set of communication ports (no change in Slurm behavior).,Non-heterogeneous job steps,,,retry,step launch,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3480,doc_5d35,doc_5d35_sent_00120,"Heterogeneous Steps
Slurm version 20.11 introduces the ability to request heterogeneous job steps from within a non-homogeneous job allocation.","Heterogeneous Steps
Slurm version",,,introduce,the ability,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3481,doc_5d35,doc_5d35_sent_00123,You also cannot request heterogeneous steps from within a heterogeneous job.,You,,,request,heterogeneous steps,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3482,doc_5d35,doc_5d35_sent_00124,An example scenario would be if you have a task that needs to use 1 GPU per processor while another task needs all the available GPUs on a node with only one processor.,you,,,have,a task,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3483,doc_5d35,doc_5d35_sent_00124,An example scenario would be if you have a task that needs to use 1 GPU per processor while another task needs all the available GPUs on a node with only one processor.,another task,,,need,all the available GPUs,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3484,doc_5d35,doc_5d35_sent_00124,An example scenario would be if you have a task that needs to use 1 GPU per processor while another task needs all the available GPUs on a node with only one processor.,another task,,,need on,a node,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3485,doc_5d35,doc_5d35_sent_00125,"This can be accomplished like this:
$ salloc -N2 --exclusive",This,,,accomplish like,this,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3486,doc_5d35,doc_5d35_sent_00128,The job submit plugin is invoked independently for each component of a heterogeneous job.,The job submit plugin,,,invoke for,each component,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3487,doc_5d35,doc_5d35_sent_00129,The spank_init_post_opt() function is invoked once for each component of a heterogeneous job.,The spank_init_post_opt() function,,,invoke for,each component,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3488,doc_5d35,doc_5d35_sent_00130,This permits site defined options on a per job component basis.,This,,,permit,site defined options,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3489,doc_5d35,doc_5d35_sent_00132,"The pending reason of heterogeneous jobs isn't set until backfill evaluation. In order to ensure the timely initiation of both heterogeneous and non-heterogeneous jobs, the backfill scheduler alternates between two different modes on each iteration.",The pending reason,,,set until,backfill evaluation,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3490,doc_5d35,doc_5d35_sent_00133,"In the first mode, if a heterogeneous job component can not be initiated immediately, its expected start time is recorded and all subsequent components of that job will be considered for starting no earlier than the latest component's expected start time.",its expected start time,,,record in,the first mode,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3491,doc_5d35,doc_5d35_sent_00134,"In the second mode, all heterogeneous job components will be considered for starting no earlier than the latest component's expected start time.",all heterogeneous job components,,,consider in,the second mode,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3492,doc_5d35,doc_5d35_sent_00135,"After completion of the second mode, all heterogeneous job expected start time data is cleared and the first mode will be used in the next backfill scheduler iteration. Regular (non-heterogeneous jobs) are scheduled independently on each iteration of the backfill scheduler.",all heterogeneous job,,,clear after,completion,2753,completion,openie_spacy,1.0,2025-12-17T18:08:41Z
3493,doc_5d35,doc_5d35_sent_00135,"After completion of the second mode, all heterogeneous job expected start time data is cleared and the first mode will be used in the next backfill scheduler iteration. Regular (non-heterogeneous jobs) are scheduled independently on each iteration of the backfill scheduler.",start time data,,,clear after,completion,2753,completion,openie_spacy,1.0,2025-12-17T18:08:41Z
3494,doc_5d35,doc_5d35_sent_00135,"After completion of the second mode, all heterogeneous job expected start time data is cleared and the first mode will be used in the next backfill scheduler iteration. Regular (non-heterogeneous jobs) are scheduled independently on each iteration of the backfill scheduler.",the first mode,,,use in,the next backfill scheduler iteration,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3495,doc_5d35,doc_5d35_sent_00135,"After completion of the second mode, all heterogeneous job expected start time data is cleared and the first mode will be used in the next backfill scheduler iteration. Regular (non-heterogeneous jobs) are scheduled independently on each iteration of the backfill scheduler.",Regular (non-heterogeneous jobs,,,schedule on,each iteration,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3496,doc_5d35,doc_5d35_sent_00136,"For example, consider a heterogeneous job with three components. When considered as independent jobs, the components could be initiated at times now (component 0), now plus 2 hour (component 1), and now plus 1 hours (component 2).",the components,,,initiate at,times,42,time,openie_spacy,1.0,2025-12-17T18:08:41Z
3497,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.","2 hours
Component",,,consider for,scheduling,232,scheduling,openie_spacy,1.0,2025-12-17T18:08:41Z
3498,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.","2 hours
Component",,,consider until,2 hours,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3499,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.",which,,,leave,some additional resources,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3500,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.",it,,,use,the second mode,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3501,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.",all three job components,,,consider,available for scheduling no earlier than 2 hours in the future,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3502,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.",other jobs,,,allocate,resources,830,resource,openie_spacy,1.0,2025-12-17T18:08:41Z
3503,doc_5d35,doc_5d35_sent_00137,"When the backfill scheduler runs in the first mode:
Component 0 will be noted to possible to start now, but not initiated due to the additional components to be initiated
Component 1 will be noted to be possible to start in 2 hours
Component 2 will not be considered for scheduling until 2 hours in the future, which leave some additional resources available for scheduling to other jobs
When the backfill scheduler executes next, it will use the second mode and (assuming no other state changes) all three job components will be considered available for scheduling no earlier than 2 hours in the future, which may allow other jobs to be allocated resources before heterogeneous job component 0 could be initiated.",other jobs,,,allocate before,heterogeneous job component,883,heterogeneous job component,openie_spacy,1.0,2025-12-17T18:08:41Z
3504,doc_5d35,doc_5d35_sent_00138,The heterogeneous job start time data will be cleared before the first mode is used in the next iteration in order to consider system status changes which might permit the heterogeneous to be initiated at an earlier time than previously determined.,the first mode,,,use in,the next iteration,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3505,doc_5d35,doc_5d35_sent_00138,The heterogeneous job start time data will be cleared before the first mode is used in the next iteration in order to consider system status changes which might permit the heterogeneous to be initiated at an earlier time than previously determined.,the first mode,,,use in,order,152,order,openie_spacy,1.0,2025-12-17T18:08:41Z
3506,doc_5d35,doc_5d35_sent_00138,The heterogeneous job start time data will be cleared before the first mode is used in the next iteration in order to consider system status changes which might permit the heterogeneous to be initiated at an earlier time than previously determined.,which,,,permit,the heterogeneous,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3507,doc_5d35,doc_5d35_sent_00139,A resource limit test is performed when a heterogeneous job is submitted in order to immediately reject jobs that will not be able to start with current limits.,a heterogeneous job,,,submit in,order,152,order,openie_spacy,1.0,2025-12-17T18:08:41Z
3508,doc_5d35,doc_5d35_sent_00140,"The individual components of the heterogeneous job are validated, like all regular jobs.",The individual components,,,validate like,all regular jobs,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3509,doc_5d35,doc_5d35_sent_00144,"For example a job's CPU limit test does not consider that CPUs might not be allocated individually, but resource allocations might be performed by whole core, socket or node. Each component of a heterogeneous job counts as a ""job"" with respect to resource limits.",a job's CPU limit test,,,consider for,example,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3510,doc_5d35,doc_5d35_sent_00145,"For example, a user might have a limit of 2 concurrent running jobs and submit a heterogeneous job with 3 components.",a user,,,have,a limit,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3511,doc_5d35,doc_5d35_sent_00145,"For example, a user might have a limit of 2 concurrent running jobs and submit a heterogeneous job with 3 components.",a user,,,have for,example,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3512,doc_5d35,doc_5d35_sent_00146,"Such a situation will have an adverse effect upon scheduling other jobs, especially other heterogeneous jobs.",Such a situation,,,have,an adverse effect,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3513,doc_04b1,doc_04b1_sent_00001,"This document contains Slurm administrator information specifically for high throughput computing, namely the execution of many short jobs.",This document,,,contain,Slurm administrator information,74,slurm administrator information,openie_spacy,1.0,2025-12-17T18:08:41Z
3514,doc_04b1,doc_04b1_sent_00002,Getting optimal performance for high throughput computing does require some tuning and this document should help you off to a good start. A working knowledge of Slurm should be considered a prerequisite for this material.,this document,,,help,you,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3515,doc_04b1,doc_04b1_sent_00002,Getting optimal performance for high throughput computing does require some tuning and this document should help you off to a good start. A working knowledge of Slurm should be considered a prerequisite for this material.,this document,,,help to,a good start,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3516,doc_04b1,doc_04b1_sent_00002,Getting optimal performance for high throughput computing does require some tuning and this document should help you off to a good start. A working knowledge of Slurm should be considered a prerequisite for this material.,A working knowledge,,,consider,a prerequisite,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3517,doc_04b1,doc_04b1_sent_00005,"System configuration
Several system configuration parameters may require modification to support a large number of open files and TCP connections with large bursts of messages.","System configuration
Several system configuration parameters",,,require,modification,95,modification,openie_spacy,1.0,2025-12-17T18:08:41Z
3518,doc_04b1,doc_04b1_sent_00007,"In either case, you can write values directly into these files (e.g. ""echo 32832 >",you,,,write,values,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3519,doc_04b1,doc_04b1_sent_00007,"In either case, you can write values directly into these files (e.g. ""echo 32832 >",you,,,write in,either case,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3520,doc_04b1,doc_04b1_sent_00007,"In either case, you can write values directly into these files (e.g. ""echo 32832 >",you,,,write into,these files,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3521,doc_04b1,doc_04b1_sent_00010,"We recommend a limit of at least 32,832.",We,,,recommend,a limit,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3522,doc_04b1,doc_04b1_sent_00011,"/proc/sys/net/ipv4/tcp_max_syn_backlog: The maximum number of SYN requests to keep in memory that we have yet to get the third packet in a 3-way handshake from. The default value is 1024 for systems with more than 128Mb of memory, and 128 for low memory machines.",we,,,have,that,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3523,doc_04b1,doc_04b1_sent_00013,"/proc/sys/net/ipv4/tcp_syncookies: Used to send out syncookies to hosts when the kernels syn backlog queue for a specific socket is overflowed. The default value is 0, which disables this functionality. Set the value to 1.
/proc/sys/net/ipv4/tcp_synack_retries: How many times to retransmit the SYN,ACK reply to an SYN request.",which,,,disable,this functionality,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3524,doc_04b1,doc_04b1_sent_00014,"In other words, this tells the system how many times to try to establish a passive TCP connection that was started by another host.",this,,,tell,the system,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3525,doc_04b1,doc_04b1_sent_00014,"In other words, this tells the system how many times to try to establish a passive TCP connection that was started by another host.",this,,,tell in,other words,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3526,doc_04b1,doc_04b1_sent_00015,"This variable takes an integer value, but should under no circumstances be larger than 255.",This variable,,,take,an integer value,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3527,doc_04b1,doc_04b1_sent_00016,"Each retransmission will take approximately 30 to 40 seconds. The default value of 5, which results in a timeout of passive TCP connections of approximately 180 seconds and is generally satisfactory.",Each retransmission,,,take,approximately 30 to 40 seconds,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3528,doc_04b1,doc_04b1_sent_00016,"Each retransmission will take approximately 30 to 40 seconds. The default value of 5, which results in a timeout of passive TCP connections of approximately 180 seconds and is generally satisfactory.",which,,,result in,a timeout,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3529,doc_04b1,doc_04b1_sent_00019,"/proc/sys/net/ipv4/ip_local_port_range: Identify the ephemeral ports available, which are used for many Slurm communications. The value may be raised to support a high volume of communications.",which,,,use for,many Slurm communications,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3530,doc_04b1,doc_04b1_sent_00023,"Munge configuration
By default the Munge daemon runs with two threads, but a higher thread count can improve its throughput. We suggest starting the Munge daemon with ten threads for high throughput support (e.g. ""munged --num-threads 10"").",a higher thread count,,,improve,its throughput,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3531,doc_04b1,doc_04b1_sent_00024,"User limits
The ulimit values in effect for the slurmctld daemon should be set quite high for memory size, open file count and stack size.",The ulimit values,,,set,quite high for memory size,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3532,doc_04b1,doc_04b1_sent_00032,"slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time.",slurmctld,201,slurmctld,run,this script,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3533,doc_04b1,doc_04b1_sent_00032,"slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time.",only a single copy,,,run at,a time,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3534,doc_04b1,doc_04b1_sent_00033,This blocks most concurrency in slurmctld.,This,,,block,most concurrency,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3535,doc_04b1,doc_04b1_sent_00033,This blocks most concurrency in slurmctld.,This,,,block in,slurmctld,201,slurmctld,openie_spacy,1.0,2025-12-17T18:08:41Z
3536,doc_04b1,doc_04b1_sent_00038,MinJobAge: Controls how soon the record of a completed job can be purged from the slurmctld memory and thus not visible using the squeue command.,the record,,,purge from,the slurmctld memory,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3537,doc_04b1,doc_04b1_sent_00039,The record of jobs run will be preserved in accounting records and logs.,The record,,,preserve in,accounting records,178,accounting record,openie_spacy,1.0,2025-12-17T18:08:41Z
3538,doc_04b1,doc_04b1_sent_00041,The value should be reduced to a few seconds if possible.,The value,,,reduce to,a few seconds,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3539,doc_04b1,doc_04b1_sent_00042,Use of accounting records for older jobs can increase the job throughput rate compared with retaining old jobs in the memory of the slurmctld daemon.,Use,,,increase,the job throughput rate,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3540,doc_04b1,doc_04b1_sent_00044,PrologSlurmctld/EpilogSlurmctld: Neither of these is recommended for a high throughput environment. When they are enabled a separate slurmctld thread has to be created for every job start (or task for a job array).,Neither,,,recommend for,a high throughput environment,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3541,doc_04b1,doc_04b1_sent_00044,PrologSlurmctld/EpilogSlurmctld: Neither of these is recommended for a high throughput environment. When they are enabled a separate slurmctld thread has to be created for every job start (or task for a job array).,they,,,enable,a separate slurmctld thread,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3542,doc_04b1,doc_04b1_sent_00045,"Current architecture requires acquisition of a job write lock in every thread, which is a costly operation that severely limits scheduler throughput.",Current architecture,,,require,acquisition,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3543,doc_04b1,doc_04b1_sent_00045,"Current architecture requires acquisition of a job write lock in every thread, which is a costly operation that severely limits scheduler throughput.",Current architecture,,,require in,every thread,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3544,doc_04b1,doc_04b1_sent_00045,"Current architecture requires acquisition of a job write lock in every thread, which is a costly operation that severely limits scheduler throughput.",that,,,limit,scheduler throughput,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3545,doc_04b1,doc_04b1_sent_00049,"For example, if many jobs are submitted each second, the overhead of trying to schedule each one will adversely impact the rate at which jobs can be submitted.",the overhead,,,impact,the rate,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3546,doc_04b1,doc_04b1_sent_00049,"For example, if many jobs are submitted each second, the overhead of trying to schedule each one will adversely impact the rate at which jobs can be submitted.",the overhead,,,impact for,example,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3547,doc_04b1,doc_04b1_sent_00049,"For example, if many jobs are submitted each second, the overhead of trying to schedule each one will adversely impact the rate at which jobs can be submitted.",jobs,50,job,submit at,which,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3548,doc_04b1,doc_04b1_sent_00051,"Setting option defer will avoid attempting to schedule each job individually at job submit time, but defer it until a later time when scheduling multiple jobs simultaneously may be possible. This option may improve system responsiveness when large numbers of jobs (many hundreds) are submitted at the same time, but it will delay the initiation time of individual jobs.",This option,,,improve,system responsiveness,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3549,doc_04b1,doc_04b1_sent_00051,"Setting option defer will avoid attempting to schedule each job individually at job submit time, but defer it until a later time when scheduling multiple jobs simultaneously may be possible. This option may improve system responsiveness when large numbers of jobs (many hundreds) are submitted at the same time, but it will delay the initiation time of individual jobs.",large numbers,,,submit at,the same time,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3550,doc_04b1,doc_04b1_sent_00051,"Setting option defer will avoid attempting to schedule each job individually at job submit time, but defer it until a later time when scheduling multiple jobs simultaneously may be possible. This option may improve system responsiveness when large numbers of jobs (many hundreds) are submitted at the same time, but it will delay the initiation time of individual jobs.",it,,,delay,the initiation time,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3551,doc_04b1,doc_04b1_sent_00055,"It can still be triggered on each job submit, job termination, or other state change which could permit a new job to be started.",It,,,trigger on,"each job submit, job termination, or other state change which could permit a new job to be started",,,openie_spacy,1.0,2025-12-17T18:08:41Z
3552,doc_04b1,doc_04b1_sent_00055,"It can still be triggered on each job submit, job termination, or other state change which could permit a new job to be started.",which,,,permit,a new job,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3553,doc_04b1,doc_04b1_sent_00057,"For example, if sched_min_interval=2000000 (microseconds) and 100 jobs are submitted within a 2 second time window, then the scheduling logic will be executed one time rather than 100 times if sched_min_interval was set to 0 (no delay).",sched_min_interval=2000000 (microseconds) and,,,submit within,a 2 second time window,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3554,doc_04b1,doc_04b1_sent_00057,"For example, if sched_min_interval=2000000 (microseconds) and 100 jobs are submitted within a 2 second time window, then the scheduling logic will be executed one time rather than 100 times if sched_min_interval was set to 0 (no delay).",100 jobs,,,submit within,a 2 second time window,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3555,doc_04b1,doc_04b1_sent_00057,"For example, if sched_min_interval=2000000 (microseconds) and 100 jobs are submitted within a 2 second time window, then the scheduling logic will be executed one time rather than 100 times if sched_min_interval was set to 0 (no delay).",the scheduling logic,,,execute for,example,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3556,doc_04b1,doc_04b1_sent_00057,"For example, if sched_min_interval=2000000 (microseconds) and 100 jobs are submitted within a 2 second time window, then the scheduling logic will be executed one time rather than 100 times if sched_min_interval was set to 0 (no delay).",sched_min_interval,,,set,(no delay,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3557,doc_04b1,doc_04b1_sent_00057,"For example, if sched_min_interval=2000000 (microseconds) and 100 jobs are submitted within a 2 second time window, then the scheduling logic will be executed one time rather than 100 times if sched_min_interval was set to 0 (no delay).",sched_min_interval,,,set to,0,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3558,doc_04b1,doc_04b1_sent_00059,The sched/backfill plugin has relatively high overhead if used with large numbers of job. Configuring bf_max_job_test to a modest size (say 100 jobs or less) and bf_interval to 30 seconds or more will limit the overhead of backfill scheduling (NOTE: the default values are fine for both of these parameters).,The sched/backfill plugin,,,have,relatively high overhead,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3559,doc_04b1,doc_04b1_sent_00059,The sched/backfill plugin has relatively high overhead if used with large numbers of job. Configuring bf_max_job_test to a modest size (say 100 jobs or less) and bf_interval to 30 seconds or more will limit the overhead of backfill scheduling (NOTE: the default values are fine for both of these parameters).,100 jobs,,,limit,the overhead,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3560,doc_04b1,doc_04b1_sent_00060,"Other backfill options available for tuning backfill scheduling include bf_max_job_user, bf_resolution and bf_window.",Other backfill options,,,include,bf_max_job_user,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3561,doc_04b1,doc_04b1_sent_00062,"A set of scheduling parameters currently used for running hundreds of jobs per second on a sustained basis on one cluster follows. Note that every environment is different and this set of parameters will not work well in every case, but it may serve as a good starting point.",this set,,,work in,every case,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3562,doc_04b1,doc_04b1_sent_00062,"A set of scheduling parameters currently used for running hundreds of jobs per second on a sustained basis on one cluster follows. Note that every environment is different and this set of parameters will not work well in every case, but it may serve as a good starting point.",it,,,serve as,a good starting point,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3563,doc_04b1,doc_04b1_sent_00064,The conmgr_threads option controls the size of the thread pool that is used to process communications.,The conmgr_threads option,,,control,the size,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3564,doc_04b1,doc_04b1_sent_00066,The trade off is that slurmctld will use more memory for each additional thread.,slurmctld,201,slurmctld,use,more memory,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3565,doc_04b1,doc_04b1_sent_00066,The trade off is that slurmctld will use more memory for each additional thread.,slurmctld,201,slurmctld,use for,each additional thread,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3566,doc_04b1,doc_04b1_sent_00067,"Increasing thread counts will also cause increased kernel scheduler contention when there are more threads than available hardware CPUs, increasing the potential for thread starvation.",Increasing thread counts,,,cause,increased kernel scheduler contention,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3567,doc_04b1,doc_04b1_sent_00069,Each thread attempting to obtain a lock can cause increased contention with the scheduler threads.,Each thread,,,cause,increased contention,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3568,doc_04b1,doc_04b1_sent_00070,Lock contention will result in the job scheduler running slower or with non-neglible delays.,Lock contention,,,result in,the job scheduler,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3569,doc_04b1,doc_04b1_sent_00071,"Sites wishing for more RPC throughput can increase conmgr_threads from the defaults, while sites wishing to prioritize scheduler threads can decrease the thread count.",Sites,,,increase,conmgr_threads,298,conmgr_thread,openie_spacy,1.0,2025-12-17T18:08:41Z
3570,doc_04b1,doc_04b1_sent_00071,"Sites wishing for more RPC throughput can increase conmgr_threads from the defaults, while sites wishing to prioritize scheduler threads can decrease the thread count.",Sites,,,increase from,the defaults,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3571,doc_04b1,doc_04b1_sent_00071,"Sites wishing for more RPC throughput can increase conmgr_threads from the defaults, while sites wishing to prioritize scheduler threads can decrease the thread count.",sites,,,decrease,the thread count,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3572,doc_04b1,doc_04b1_sent_00072,Sites are advised to monitor for changes in sdiag's job start statistics when changing this parameter.,Sites,,,advise,start statistics,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3573,doc_04b1,doc_04b1_sent_00074,"Increasing conmgr_threads too much could cause an Out of Memory event which will cause slurmctld to crash, potentially losing jobs and accounting.",Increasing conmgr_threads,,,cause,an Out,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3574,doc_04b1,doc_04b1_sent_00074,"Increasing conmgr_threads too much could cause an Out of Memory event which will cause slurmctld to crash, potentially losing jobs and accounting.",which,,,cause,slurmctld to crash,,,openie_spacy,1.0,2025-12-17T18:08:41Z
3575,doc_04b1,doc_04b1_sent_00076,This manages a queue of jobs on a First-In-First-Out (FIFO) basis and eliminates logic used to sort the queue by priority.,This,,,manage,a queue,,,openie_spacy,1.0,2025-12-17T18:08:41Z
