canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at,reason,evidence_json,boundary_valid,head_text,is_hpc,llm_used,llm_model,llm_confidence,llm_json
1647,privilege,unknown,"[""privileges""]",[],[1647],4,4,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 110, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/docker/daemon.jsonTo configure per user:\n~/.config/docker/daemon.jsonSet the following fields to configure Docker:\n{\n \""experimental\"": true,\n \""iptables\"": false,\n \""no-new-privileges\"": true,\n \""rootless\"": true,\n \""selinux-enabled\"": false,\n \""default-runtime\"": \""slurm\"",\n \""runtimes\"": {\n \""slurm\"": {\n \""path\"": \""/usr/local/bin/scrun\""\n }\n },\n \""data-root\"": \""/run/user/${USER_ID}/docker/\"",\n \""exec-root\"": \""/run/user/${USER_ID}/docker-exec/\""\n}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.""}, {""doc_id"": ""doc_236f"", ""sent_idx"": 3, ""cleaned_version"": 1, ""sentence"": ""Admin\nThese users have the same level of privileges as an operator in the database.""}, {""doc_id"": ""doc_4387"", ""sent_idx"": 233, ""cleaned_version"": 1, ""sentence"": ""Valid options are\nNone\nOperator: can add, modify, and remove any database object (user, account, etc), and add other operators\nOn a SlurmDBD served slurmctld these users can\nView information that is blocked to regular uses by a PrivateData flag\nCreate/Alter/Delete Reservations\nAdmin: These users have the same level of privileges as an operator in the database.""}, {""doc_id"": ""doc_5755"", ""sent_idx"": 610, ""cleaned_version"": 1, ""sentence"": ""slurmstepd uses the setuid() (set user ID) function to escalate privileges.""}]",1,privilege,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1648,selinux,unknown,[],[],[1648],6,4,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 110, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/docker/daemon.jsonTo configure per user:\n~/.config/docker/daemon.jsonSet the following fields to configure Docker:\n{\n \""experimental\"": true,\n \""iptables\"": false,\n \""no-new-privileges\"": true,\n \""rootless\"": true,\n \""selinux-enabled\"": false,\n \""default-runtime\"": \""slurm\"",\n \""runtimes\"": {\n \""slurm\"": {\n \""path\"": \""/usr/local/bin/scrun\""\n }\n },\n \""data-root\"": \""/run/user/${USER_ID}/docker/\"",\n \""exec-root\"": \""/run/user/${USER_ID}/docker-exec/\""\n}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.""}, {""doc_id"": ""doc_2660"", ""sent_idx"": 7, ""cleaned_version"": 1, ""sentence"": ""Installation\nSource:\nSELinux support is disabled by default and must be enabled at configure time. It requires the libselinux1 library and development headers to build.\nconfigure --enable-selinuxSetup\nOnce a version of Slurm that supports SELinux is installed, you will need to enable and create a job_submit plugin that will perform verification of the SELinux context, before passing it along to the slurmctld.""}, {""doc_id"": ""doc_2660"", ""sent_idx"": 22, ""cleaned_version"": 1, ""sentence"": ""Notes\nIf you wish to use pam_slurm_adopt with SELinux, see the pam_slurm_adopt documentation for hints on how to get this working. Note that that when using this feature and pam_slurm_adopt at the same time that the ssh session may not land in the same context as the job.""}, {""doc_id"": ""doc_5755"", ""sent_idx"": 624, ""cleaned_version"": 1, ""sentence"": ""On a SELinux enabled system, or on a distribution with similar security system, get sure it is allowing to dump cores:\n$ getsebool allow_daemons_dump_corecoredumpctl can also give valuable information:\n$ coredumpctl infoHow can I get a backtrace from a core file?""}, {""doc_id"": ""doc_732b"", ""sent_idx"": 2, ""cleaned_version"": 1, ""sentence"": ""Contents\nInstallation\nSlurm Configuration\nSSH Configuration\nPAM Configuration\nAdministrative Access Configuration\npam_slurm_adopt Module Options\nFirewalls, IP Addresses, etc.\nSELinux\nLimitations\nInstallation\nSource:""}]",1,selinux,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1649,exec,unknown,[],[],[1649],4,3,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 110, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/docker/daemon.jsonTo configure per user:\n~/.config/docker/daemon.jsonSet the following fields to configure Docker:\n{\n \""experimental\"": true,\n \""iptables\"": false,\n \""no-new-privileges\"": true,\n \""rootless\"": true,\n \""selinux-enabled\"": false,\n \""default-runtime\"": \""slurm\"",\n \""runtimes\"": {\n \""slurm\"": {\n \""path\"": \""/usr/local/bin/scrun\""\n }\n },\n \""data-root\"": \""/run/user/${USER_ID}/docker/\"",\n \""exec-root\"": \""/run/user/${USER_ID}/docker-exec/\""\n}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 112, ""cleaned_version"": 1, ""sentence"": ""Possible configuration additions to daemon.json to use a shared filesystem with vfs storage driver:\n{\n \""storage-driver\"": \""vfs\"",\n \""data-root\"": \""/path/to/shared/filesystem/user_name/data/\"",\n \""exec-root\"": \""/path/to/shared/filesystem/user_name/exec/\"",\n}Any node expected to be able to run containers from Docker must have ability to at least read the filesystem used.""}, {""doc_id"": ""doc_6722"", ""sent_idx"": 44, ""cleaned_version"": 1, ""sentence"": ""Lua scripts may either be run by themselves in a separate process via the fork() and exec() system calls, or they may be called via Lua's C API from within an existing process. One of the goals of the lua plugin was to avoid calling fork() from within slurmctld because it can severely harm performance of the slurmctld. The datawarp plugin calls fork() and exec() from slurmctld for every burst buffer API call, and this has been shown to severely harm slurmctld performance. Therefore, slurmctld calls burst_buffer.lua using Lua's C API instead of using fork().""}, {""doc_id"": ""doc_6b88"", ""sent_idx"": 45, ""cleaned_version"": 1, ""sentence"": ""Or, if you need to automate the initial setup, you can implement the following customizations:\nstartup.sh (replace secret with a randomly generated client secret):\n#!/bin/bash\nexport SECRET=secret\n/opt/keycloak/bin/kc.sh bootstrap-admin service --client-id test --client-secret:env=SECRET\nexec /opt/keycloak/bin/kc.sh start-dev""}]",1,exec,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1650,correct path,unknown,[],[],[1650],3,2,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 110, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/docker/daemon.jsonTo configure per user:\n~/.config/docker/daemon.jsonSet the following fields to configure Docker:\n{\n \""experimental\"": true,\n \""iptables\"": false,\n \""no-new-privileges\"": true,\n \""rootless\"": true,\n \""selinux-enabled\"": false,\n \""default-runtime\"": \""slurm\"",\n \""runtimes\"": {\n \""slurm\"": {\n \""path\"": \""/usr/local/bin/scrun\""\n }\n },\n \""data-root\"": \""/run/user/${USER_ID}/docker/\"",\n \""exec-root\"": \""/run/user/${USER_ID}/docker-exec/\""\n}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 142, ""cleaned_version"": 1, ""sentence"": ""[\n \""/usr/local/bin/scrun\"",\n \""/usr/bin/scrun\""\n]Correct path to scrun as if installation prefix was configured.""}, {""doc_id"": ""doc_7425"", ""sent_idx"": 236, ""cleaned_version"": 1, ""sentence"": ""Slurm 23.02.6\nopenapi/v0.0.39\nCorrect path for responses types\nUpdated paths.paths.\""/slurm/""}]",1,path,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1651,installation prefix,unknown,[],[],[1651],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 110, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/docker/daemon.jsonTo configure per user:\n~/.config/docker/daemon.jsonSet the following fields to configure Docker:\n{\n \""experimental\"": true,\n \""iptables\"": false,\n \""no-new-privileges\"": true,\n \""rootless\"": true,\n \""selinux-enabled\"": false,\n \""default-runtime\"": \""slurm\"",\n \""runtimes\"": {\n \""slurm\"": {\n \""path\"": \""/usr/local/bin/scrun\""\n }\n },\n \""data-root\"": \""/run/user/${USER_ID}/docker/\"",\n \""exec-root\"": \""/run/user/${USER_ID}/docker-exec/\""\n}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 142, ""cleaned_version"": 1, ""sentence"": ""[\n \""/usr/local/bin/scrun\"",\n \""/usr/bin/scrun\""\n]Correct path to scrun as if installation prefix was configured.""}]",1,prefix,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1657,filesystem,unknown,"[""filesystems""]",[],[1657],11,5,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 111, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Docker's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 112, ""cleaned_version"": 1, ""sentence"": ""Possible configuration additions to daemon.json to use a shared filesystem with vfs storage driver:\n{\n \""storage-driver\"": \""vfs\"",\n \""data-root\"": \""/path/to/shared/filesystem/user_name/data/\"",\n \""exec-root\"": \""/path/to/shared/filesystem/user_name/exec/\"",\n}Any node expected to be able to run containers from Docker must have ability to at least read the filesystem used.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 144, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Podman's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 145, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/containers/storage.confTo configure per user:\n$XDG_CONFIG_HOME/containers/storage.confPossible configuration additions to storage.conf to use a shared filesystem with vfs storage driver:""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 147, ""cleaned_version"": 1, ""sentence"": ""[storage.options]\npull_options = {use_hard_links = \""true\"", enable_partial_images = \""true\""}\n[storage.options.vfs]\nignore_chown_errors = \""true\""Any node expected to be able to run containers from Podman must have ability to at least read the filesystem used.""}]",1,filesystem,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1658,scrun.lua script,unknown,[],[],[1658],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 111, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Docker's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 144, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Podman's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}]",1,script,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1659,deployment,unknown,[],[],[1659],5,3,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 111, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Docker's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 144, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Podman's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}, {""doc_id"": ""doc_8186"", ""sent_idx"": 27, ""cleaned_version"": 1, ""sentence"": ""High Availability\nSlurmrestd is agnostic to its deployment in a highly available cluster.""}, {""doc_id"": ""doc_8186"", ""sent_idx"": 63, ""cleaned_version"": 1, ""sentence"": ""It uses PHP and NGINX to provide the authentication logic. This example should only be used as a basic starting place as it is not suitable for deployment in a production environment.""}, {""doc_id"": ""doc_e2d8"", ""sent_idx"": 1, ""cleaned_version"": 1, ""sentence"": ""Kubernetes is being adopted into HPC clusters to orchestrate deployments (e.g. software, infrastructure) and run certain workloads (e.g. AI/ML inference).""}]",1,deployment,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1660,massive performance penalty,unknown,[],[],[1660],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 111, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Docker's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 144, ""cleaned_version"": 1, ""sentence"": ""It is strongly suggested that sites consider using inter-node shared filesystems to store Podman's containers. While it is possible to have a scrun.lua script to push and pull images for each deployment, there can be a massive performance penalty. Using a shared filesystem will avoid moving these files around.""}]",1,penalty,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1662,vfs storage driver,unknown,[],[],[1662],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 112, ""cleaned_version"": 1, ""sentence"": ""Possible configuration additions to daemon.json to use a shared filesystem with vfs storage driver:\n{\n \""storage-driver\"": \""vfs\"",\n \""data-root\"": \""/path/to/shared/filesystem/user_name/data/\"",\n \""exec-root\"": \""/path/to/shared/filesystem/user_name/exec/\"",\n}Any node expected to be able to run containers from Docker must have ability to at least read the filesystem used.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 145, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/containers/storage.confTo configure per user:\n$XDG_CONFIG_HOME/containers/storage.confPossible configuration additions to storage.conf to use a shared filesystem with vfs storage driver:""}]",1,driver,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1663,driver,unknown,[],[],[1663],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 112, ""cleaned_version"": 1, ""sentence"": ""Possible configuration additions to daemon.json to use a shared filesystem with vfs storage driver:\n{\n \""storage-driver\"": \""vfs\"",\n \""data-root\"": \""/path/to/shared/filesystem/user_name/data/\"",\n \""exec-root\"": \""/path/to/shared/filesystem/user_name/exec/\"",\n}Any node expected to be able to run containers from Docker must have ability to at least read the filesystem used.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 146, ""cleaned_version"": 1, ""sentence"": ""[storage]\ndriver = \""vfs\""\nrunroot = \""$HOME/containers\""\ngraphroot = \""$HOME/containers\""""}]",1,driver,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1665,full write privilege,unknown,"[""Full write privileges""]",[],[1665],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:no | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 113, ""cleaned_version"": 1, ""sentence"": ""Full write privileges are suggested and will be required if changes to the container filesystem are desired.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 148, ""cleaned_version"": 1, ""sentence"": ""Full write privileges are suggested and will be required if changes to the container filesystem are desired.""}]",1,privilege,0,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1666,container filesystem,unknown,[],[],[1666],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:no | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 113, ""cleaned_version"": 1, ""sentence"": ""Full write privileges are suggested and will be required if changes to the container filesystem are desired.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 148, ""cleaned_version"": 1, ""sentence"": ""Full write privileges are suggested and will be required if changes to the container filesystem are desired.""}]",1,filesystem,0,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1675,world,command,[],[],[1675],6,3,2026-01-14T15:41:19,2026-01-14 16:42:25,type:command(evidence: command usage) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 116, ""cleaned_version"": 1, ""sentence"": ""Docker is using scrun:\nexport DOCKER_SECURITY=\""--security-opt label=disable --security-opt seccomp=unconfined --security-opt apparmor=unconfined --net=none\""\ndocker run $DOCKER_SECURITY hello-world\ndocker run $DOCKER_SECURITY alpine /bin/printenv SLURM_JOB_ID\ndocker run $DOCKER_SECURITY alpine /bin/hostname\ndocker run $DOCKER_SECURITY -e SCRUN_JOB_NUM_NODES=10 alpine /bin/hostnameIntegration with Podman (Slurm-23.02+)""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 149, ""cleaned_version"": 1, ""sentence"": ""Verify Podman is using scrun:\npodman run hello-world\npodman run alpine printenv SLURM_JOB_ID\npodman run alpine hostname\npodman run alpine -e SCRUN_JOB_NUM_NODES=10 hostname\nsalloc podman run --env-host=true alpine hostname\nsalloc sh -c 'podman run -e SLURM_JOB_ID=$SLURM_JOB_ID alpine hostname'Optional:""}, {""doc_id"": ""doc_5755"", ""sent_idx"": 81, ""cleaned_version"": 1, ""sentence"": ""Yes, Slurm is free and open source:\nSlurm is free as defined by the Free Software Foundation\nSlurmâs source code and documentation are publicly available under the GNU GPL v2\nSlurm can be downloaded, used, modified, and redistributed at no monetary cost\nWhy should I use Slurm or other free software?\nFree software, as with proprietary software, varies widely in quality, but the mechanism itself has proven to be capable of producing high-quality software that is trusted by companies around the world. The Linux kernel is a prominent example, which is often trusted on web servers, infrastructure servers, supercomputers, and mobile devices.""}, {""doc_id"": ""doc_5755"", ""sent_idx"": 86, ""cleaned_version"": 1, ""sentence"": ""Slurm is often used for highly important tasks at major computing clusters around the world.""}, {""doc_id"": ""doc_5755"", ""sent_idx"": 252, ""cleaned_version"": 1, ""sentence"": ""Consider a simple job like this:\n$cat zoppo\necho \""hello, world\""\nexit 10\n$sbatch -o here ./zoppo""}]",1,world,1,0,,,
1677,printenv slurm_job_id,job_concept,[],[],[1677],1,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:job_concept(lexicon: scheduling concept indicator) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 116, ""cleaned_version"": 1, ""sentence"": ""Docker is using scrun:\nexport DOCKER_SECURITY=\""--security-opt label=disable --security-opt seccomp=unconfined --security-opt apparmor=unconfined --net=none\""\ndocker run $DOCKER_SECURITY hello-world\ndocker run $DOCKER_SECURITY alpine /bin/printenv SLURM_JOB_ID\ndocker run $DOCKER_SECURITY alpine /bin/hostname\ndocker run $DOCKER_SECURITY -e SCRUN_JOB_NUM_NODES=10 alpine /bin/hostnameIntegration with Podman (Slurm-23.02+)""}]",1,slurm_job_id,1,0,,,
1691,security,unknown,[],[],[1691],17,8,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 137, ""cleaned_version"": 1, ""sentence"": ""Security.""}, {""doc_id"": ""doc_2660"", ""sent_idx"": 5, ""cleaned_version"": 1, ""sentence"": ""It is important to note that this value can be directly manipulated by the end-user, and it is up to site-specific scripts to validate and control access to these contexts. At this time MUNGE, which Slurm users to security identify users and hosts on the cluster, does not provide an SELinux context field, and as such there is no secure mechanism to send the current context to the Slurm controller. Thus the context, as provided at job submission time, must be validated by a job_submit plugin running within the slurmctld.""}, {""doc_id"": ""doc_4387"", ""sent_idx"": 22, ""cleaned_version"": 1, ""sentence"": ""Making potentially sensitive information available to all users makes database security more difficult to provide. Sending the data through an intermediate daemon can provide better security and performance (through caching data).""}, {""doc_id"": ""doc_4387"", ""sent_idx"": 38, ""cleaned_version"": 1, ""sentence"": ""The best way to ensure security of the data is by authenticating communications to the SlurmDBD and we recommend MUNGE for that purpose. If you have one cluster managed by Slurm and execute the SlurmDBD on that one cluster, the normal MUNGE configuration will suffice.""}, {""doc_id"": ""doc_4387"", ""sent_idx"": 40, ""cleaned_version"": 1, ""sentence"": ""You then have a choice of either having a single MUNGE key for all of these computers or maintaining a unique key for each of the clusters plus a second key for communications between the clusters for better security.""}]",1,security,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1694,slurm support,command,[],[],[1694],6,3,2026-01-14T15:41:19,2026-01-14 16:42:25,type:command(evidence: command usage) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 138, ""cleaned_version"": 1, ""sentence"": ""Rootless}}'\ntrueVerify rootless Podman is fully functional before adding Slurm support:\nThe value printed by the following commands should be the same:\n$ podman run --userns keep-id alpine id$ sudo id\n$ podman run --userns nomap alpine idConfigure Podman to call scrun instead of the default OCI runtime. See upstream documentation for details on configuration locations and loading order for containers.conf.""}, {""doc_id"": ""doc_2329"", ""sent_idx"": 20, ""cleaned_version"": 1, ""sentence"": ""They provide some details on building dependencies and installation steps as well as some relevant notes with regards to Slurm Support .""}, {""doc_id"": ""doc_2329"", ""sent_idx"": 23, ""cleaned_version"": 1, ""sentence"": ""Slurm support for PMIx was first included in Slurm 16.05 based on the PMIx v1.2 release.""}, {""doc_id"": ""doc_2329"", ""sent_idx"": 98, ""cleaned_version"": 1, ""sentence"": ""When MVAPICH2 is built with Slurm support it will detect that it is within a Slurm allocation, and will use the 'srun' command to spawn its hydra daemons.""}, {""doc_id"": ""doc_2329"", ""sent_idx"": 108, ""cleaned_version"": 1, ""sentence"": ""For more information, please see the MVAPICH2 documentation on their webpage\nMVAPICH2 with Slurm support and linked with external PMIx\nIt is possible to use PMIx within MVAPICH2 and integrated with Slurm. This way no Hydra Process Manager will be installed and the user apps will need to run with srun, assuming Slurm has been compiled against the same or a compatible PMIx version as the one used when building MVAPICH2.""}]",1,support,1,0,,,
1695,podman run,command,[],[],[1695],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:command(evidence: command usage) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 138, ""cleaned_version"": 1, ""sentence"": ""Rootless}}'\ntrueVerify rootless Podman is fully functional before adding Slurm support:\nThe value printed by the following commands should be the same:\n$ podman run --userns keep-id alpine id$ sudo id\n$ podman run --userns nomap alpine idConfigure Podman to call scrun instead of the default OCI runtime. See upstream documentation for details on configuration locations and loading order for containers.conf.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 149, ""cleaned_version"": 1, ""sentence"": ""Verify Podman is using scrun:\npodman run hello-world\npodman run alpine printenv SLURM_JOB_ID\npodman run alpine hostname\npodman run alpine -e SCRUN_JOB_NUM_NODES=10 hostname\nsalloc podman run --env-host=true alpine hostname\nsalloc sh -c 'podman run -e SLURM_JOB_ID=$SLURM_JOB_ID alpine hostname'Optional:""}]",1,run,1,0,,,
1701,containers.conf,file,[],[],[1701],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:file(preserved) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 138, ""cleaned_version"": 1, ""sentence"": ""Rootless}}'\ntrueVerify rootless Podman is fully functional before adding Slurm support:\nThe value printed by the following commands should be the same:\n$ podman run --userns keep-id alpine id$ sudo id\n$ podman run --userns nomap alpine idConfigure Podman to call scrun instead of the default OCI runtime. See upstream documentation for details on configuration locations and loading order for containers.conf.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 139, ""cleaned_version"": 1, ""sentence"": ""To configure for all users: /etc/containers/containers.conf\nTo configure per user: $XDG_CONFIG_HOME/containers/containers.conf or ~/.config/containers/containers.conf (if $XDG_CONFIG_HOME is not defined).""}]",1,containers.conf,1,0,,,
1702,xdg_config_home,config,[],"[""XDG_CONFIG_HOME""]",[1702],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:config(preserved) | boundary:ok | is_hpc:no | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 139, ""cleaned_version"": 1, ""sentence"": ""To configure for all users: /etc/containers/containers.conf\nTo configure per user: $XDG_CONFIG_HOME/containers/containers.conf or ~/.config/containers/containers.conf (if $XDG_CONFIG_HOME is not defined).""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 145, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/containers/storage.confTo configure per user:\n$XDG_CONFIG_HOME/containers/storage.confPossible configuration additions to storage.conf to use a shared filesystem with vfs storage driver:""}]",1,xdg_config_home,0,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1706,label,unknown,[],[],[1706],11,3,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0ac6"", ""sent_idx"": 141, ""cleaned_version"": 1, ""sentence"": ""[]\nlabel = false\nnetns = \""host\""\nno_hosts = true\npidns = \""host\""\nutsns = \""host\""\nuserns = \""host\""\nlog_driver = \""journald\""\n[engine]\ncgroup_manager = \""systemd\""\nruntime = \""slurm\""\nremote = false\n[engine.runtimes]\nslurm =""}, {""doc_id"": ""doc_50f7"", ""sent_idx"": 6, ""cleaned_version"": 1, ""sentence"": ""With the introduction of the MCS Plugin, Slurm can now be configured to associate an MCS_label to jobs and optionally ensure that nodes can only be shared among jobs having the same label.""}, {""doc_id"": ""doc_50f7"", ""sent_idx"": 12, ""cleaned_version"": 1, ""sentence"": ""Specifically, any job that has an MCS label and requests node exclusivity according to that label will be prevented from preempting or being preempted by any job that doesn't match that label. If MCSParameters=enforced,select is set, these restrictions will apply to all jobs.""}, {""doc_id"": ""doc_50f7"", ""sent_idx"": 15, ""cleaned_version"": 1, ""sentence"": ""Plugins are mutually exclusive, and the type of label to be associated depends on the loaded plugin.""}, {""doc_id"": ""doc_50f7"", ""sent_idx"": 22, ""cleaned_version"": 1, ""sentence"": ""Use of a job_submit plugin is recommended to manage job submissions to these labels, as no enforcement is provided otherwise.""}]",1,label,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
