id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
1618,doc_405b,doc_405b_sent_00166,"The License request exceeds the maximum each user is allowed to use for the requested QOS.
QOSMaxMemoryMinutesPerJob —",The License request,3855,license request,exceed,the maximum,3838,maximum,openie_spacy,2025-12-17T19:42:11Z
1619,doc_405b,doc_405b_sent_00167,The Memory request exceeds the maximum number of minutes each job is allowed to use for the requested QOS.,The Memory request,3857,memory request,exceed,the maximum number,110,maximum number,openie_spacy,2025-12-17T19:42:11Z
1620,doc_405b,doc_405b_sent_00168,QOSMaxMemoryPerJob — The Memory request exceeds the maximum each job is allowed to use for the requested QOS.,The Memory request,3857,memory request,exceed,the maximum,3838,maximum,openie_spacy,2025-12-17T19:42:11Z
1621,doc_405b,doc_405b_sent_00169,"QOSMaxMemoryPerNode — The request exceeds the maximum amount of Memory each node in a job allocation is allowed to use for the requested QOS.
QOSMaxMemoryPerUser",The request,146,request,exceed,the maximum amount,2019,maximum amount,openie_spacy,2025-12-17T19:42:11Z
1622,doc_405b,doc_405b_sent_00170,"— The request exceeds the maximum amount of Memory each user is allowed to use for the requested QOS.
QOSMaxNodeMinutesPerJob",The request,146,request,exceed,the maximum amount,2019,maximum amount,openie_spacy,2025-12-17T19:42:11Z
1623,doc_405b,doc_405b_sent_00171,— The number of nodes requested exceeds the maximum number of minutes each job is allowed to use for the requested QOS.,The number,123,number,exceed,the maximum number,110,maximum number,openie_spacy,2025-12-17T19:42:11Z
1624,doc_405b,doc_405b_sent_00172,QOSMaxNodePerJobLimit — The number of nodes requested exceeds the maximum each job is allowed to use for the requested QOS.,The number,123,number,exceed,the maximum,3838,maximum,openie_spacy,2025-12-17T19:42:11Z
1625,doc_405b,doc_405b_sent_00173,QOSMaxNodePerUserLimit — The number of nodes requested exceeds the maximum each user is allowed to use for the requested QOS.,The number,123,number,exceed,the maximum,3838,maximum,openie_spacy,2025-12-17T19:42:11Z
1626,doc_405b,doc_405b_sent_00175,QOSMaxUnknownMinutesPerJob — The request of an unknown trackable resource exceeds the maximum number of minutes each job is allowed to use for the requested QOS.,The request,146,request,exceed,the maximum number,110,maximum number,openie_spacy,2025-12-17T19:42:11Z
1627,doc_405b,doc_405b_sent_00176,QOSMaxUnknownPerJob — The request of an unknown trackable resource exceeds the maximum each job is allowed to use for the requested QOS.,The request,146,request,exceed,the maximum,3838,maximum,openie_spacy,2025-12-17T19:42:11Z
1628,doc_405b,doc_405b_sent_00179,The request exceeds the maximum number of an unknown trackable resource each user is allowed to use for the requested QOS.,The request,146,request,exceed,the maximum number,110,maximum number,openie_spacy,2025-12-17T19:42:11Z
1629,doc_405b,doc_405b_sent_00180,QOSMaxWallDurationPerJobLimit — The limit on the amount of wall time a job can request has been exceeded for the requested QOS.,The limit,111,limit,exceed for,the requested QOS,472,qos,openie_spacy,2025-12-17T19:42:11Z
1630,doc_405b,doc_405b_sent_00181,QOSMinBB — The Burst Buffer request does not meet the minimum each job is required to request for the requested QOS.,The Burst Buffer request,3836,burst buffer request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1631,doc_405b,doc_405b_sent_00182,QOSMinBilling — The resource request does not meet the minimum Billing limit each job is allowed to use for the requested QOS.,The resource request,3841,resource request,meet,the minimum Billing limit,111,limit,openie_spacy,2025-12-17T19:42:11Z
1632,doc_405b,doc_405b_sent_00183,QOSMinCpuNotSatisfied — The CPU request does not meet the minimum each job is allowed to use for the requested QOS.,The CPU request,3844,cpu request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1633,doc_405b,doc_405b_sent_00185,The Energy request does not meet the minimum each job is allowed to use for the requested QOS.,The Energy request,3847,energy request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1634,doc_405b,doc_405b_sent_00187,"The GRES request does not meet the minimum each job is allowed to use for the requested QOS.
QOSMinLicense — The License request does not meet the minimum each job is allowed to use for the requested QOS.",The GRES request,3851,gre request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1635,doc_405b,doc_405b_sent_00187,"The GRES request does not meet the minimum each job is allowed to use for the requested QOS.
QOSMinLicense — The License request does not meet the minimum each job is allowed to use for the requested QOS.",The License request,3855,license request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1636,doc_405b,doc_405b_sent_00189,The Memory request does not meet the minimum each job is allowed to use for the requested QOS.,The Memory request,3857,memory request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1637,doc_405b,doc_405b_sent_00190,QOSMinNode — The number of nodes requested does not meet the minimum each job is allowed to use for the requested QOS.,The number,123,number,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1638,doc_405b,doc_405b_sent_00191,QOSMinUnknown — The request of an unknown trackable resource does not meet the minimum each job is allowed to use for the requested QOS.,— The request,146,request,meet,the minimum,343,minimum,openie_spacy,2025-12-17T19:42:11Z
1639,doc_405b,doc_405b_sent_00193,QOSResourceLimit — The job's QOS has reached some resource limit.,The job's QOS,472,qos,reach,some resource limit,111,limit,openie_spacy,2025-12-17T19:42:11Z
1640,doc_405b,doc_405b_sent_00194,QOSTimeLimit — The job's QOS has reached its time limit.,The job's QOS,472,qos,reach,its time limit,111,limit,openie_spacy,2025-12-17T19:42:11Z
1641,doc_405b,doc_405b_sent_00201,Reservation — The job is waiting its advanced reservation to become available.,Reservation,386,reservation,wait,its advanced reservation,386,reservation,openie_spacy,2025-12-17T19:42:11Z
1642,doc_405b,doc_405b_sent_00201,Reservation — The job is waiting its advanced reservation to become available.,The job,50,job,wait,its advanced reservation,386,reservation,openie_spacy,2025-12-17T19:42:11Z
1643,doc_405b,doc_405b_sent_00202,ReservationDeleted — The job requested a reservation that is no longer on the system.,The job,50,job,request,a reservation,386,reservation,openie_spacy,2025-12-17T19:42:11Z
1644,doc_405b,doc_405b_sent_00204,SchedDefer — The job requests an immediate allocation but SchedulerParameters=defer is configured in the slurm.conf.,The job,50,job,request,an immediate allocation,1160,allocation,openie_spacy,2025-12-17T19:42:11Z
1645,doc_405b,doc_405b_sent_00206,TimeLimit — The job exhausted its time limit.,The job,50,job,exhaust,its time limit,111,limit,openie_spacy,2025-12-17T19:42:11Z
1646,doc_fa3f,doc_fa3f_sent_00001,Each job in the Slurm system has a state assigned to it. How the job state is displayed depends on the method used to identify the state.,Each job,50,job,have,a state,395,state,openie_spacy,2025-12-17T19:42:11Z
1647,doc_fa3f,doc_fa3f_sent_00003,Each job has a base state and may have additional state flags set.,Each job,50,job,have,a base state,9909,base state,openie_spacy,2025-12-17T19:42:11Z
1648,doc_fa3f,doc_fa3f_sent_00005,"When the squeue and sacct command report a job state, they represent it as a single state.",the squeue and sacct command,1336,command,report,a job state,396,job state,openie_spacy,2025-12-17T19:42:11Z
1649,doc_e8f0,doc_e8f0_sent_00001,This document describes Slurm job submit plugins and the API that defines them.,This document,73,document,describe,Slurm job submit plugins,9450,slurm job submit plugin,openie_spacy,2025-12-17T19:42:11Z
1650,doc_e8f0,doc_e8f0_sent_00004,"Slurm job submit plugins must conform to the Slurm Plugin API with the following specifications:
const char plugin_name[]=""full text name""
A free-formatted ASCII text string that identifies the plugin.",Slurm job submit plugins,9450,slurm job submit plugin,conform,A free-formatted ASCII text string,681,string,openie_spacy,2025-12-17T19:42:11Z
1651,doc_e8f0,doc_e8f0_sent_00004,"Slurm job submit plugins must conform to the Slurm Plugin API with the following specifications:
const char plugin_name[]=""full text name""
A free-formatted ASCII text string that identifies the plugin.",Slurm job submit plugins,9450,slurm job submit plugin,conform to,the Slurm Plugin API,1254,slurm plugin api,openie_spacy,2025-12-17T19:42:11Z
1652,doc_e8f0,doc_e8f0_sent_00004,"Slurm job submit plugins must conform to the Slurm Plugin API with the following specifications:
const char plugin_name[]=""full text name""
A free-formatted ASCII text string that identifies the plugin.",Slurm job submit plugins,9450,slurm job submit plugin,conform with,the following specifications,792,specification,openie_spacy,2025-12-17T19:42:11Z
1653,doc_e8f0,doc_e8f0_sent_00011,Slurmctld will fatal on startup if the configured lua script is invalid.,Slurmctld,201,slurmctld,fatal on,startup,2247,startup,openie_spacy,2025-12-17T19:42:11Z
1654,doc_e8f0,doc_e8f0_sent_00012,"Slurm will try to load the script for each job submission. If the script is broken or removed while slurmctld is running, Slurm will fallback to the previous working version of the script. Warning: slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time. This blocks most concurrency in slurmctld. Therefore, this script should run to completion as quickly as possible.",Slurm,82,slurm,fallback to,the previous working version,985,version,openie_spacy,2025-12-17T19:42:11Z
1655,doc_e8f0,doc_e8f0_sent_00012,"Slurm will try to load the script for each job submission. If the script is broken or removed while slurmctld is running, Slurm will fallback to the previous working version of the script. Warning: slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time. This blocks most concurrency in slurmctld. Therefore, this script should run to completion as quickly as possible.",Warning,990,warning,run,this script,197,script,openie_spacy,2025-12-17T19:42:11Z
1656,doc_e8f0,doc_e8f0_sent_00012,"Slurm will try to load the script for each job submission. If the script is broken or removed while slurmctld is running, Slurm will fallback to the previous working version of the script. Warning: slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time. This blocks most concurrency in slurmctld. Therefore, this script should run to completion as quickly as possible.",slurmctld,201,slurmctld,run,this script,197,script,openie_spacy,2025-12-17T19:42:11Z
1657,doc_e8f0,doc_e8f0_sent_00012,"Slurm will try to load the script for each job submission. If the script is broken or removed while slurmctld is running, Slurm will fallback to the previous working version of the script. Warning: slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time. This blocks most concurrency in slurmctld. Therefore, this script should run to completion as quickly as possible.",only a single copy,2134,copy,run at,a time,42,time,openie_spacy,2025-12-17T19:42:11Z
1658,doc_e8f0,doc_e8f0_sent_00012,"Slurm will try to load the script for each job submission. If the script is broken or removed while slurmctld is running, Slurm will fallback to the previous working version of the script. Warning: slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time. This blocks most concurrency in slurmctld. Therefore, this script should run to completion as quickly as possible.",this script,197,script,run to,completion,2753,completion,openie_spacy,2025-12-17T19:42:11Z
1659,doc_e8f0,doc_e8f0_sent_00013,partition — Sets a job's default partition based upon job submission parameters and available partitions.,partition,416,partition,set,a job's default partition,416,partition,openie_spacy,2025-12-17T19:42:11Z
1660,doc_e8f0,doc_e8f0_sent_00016,"const uint32_t plugin_version
If specified, identifies the version of Slurm used to build this plugin and any attempt to load the plugin from a different version of Slurm will result in an error. If not specified, then the plugin may be loaded by Slurm commands and daemons from any version, however this may result in difficult to diagnose failures due to changes in the arguments to plugin functions or changes in other Slurm functions used by the plugin.",the plugin,179,plugin,load from,any version,985,version,openie_spacy,2025-12-17T19:42:11Z
1661,doc_e8f0,doc_e8f0_sent_00017,"Slurm can be configured to use multiple job_submit plugins if desired, however the lua plugin will only execute one lua script named ""job_submit.lua"" located in the default script directory (typically the subdirectory ""etc"" of the installation directory).",the lua plugin,1273,lua plugin,execute,one lua script,197,script,openie_spacy,2025-12-17T19:42:11Z
1662,doc_e8f0,doc_e8f0_sent_00023,"int job_submit(struct job_descriptor *job_desc, uint32_t submit_uid, char **error_msg)
Description:
This function is called by the slurmctld daemon with the job submission parameters supplied by the user regardless of the command used (e.g. salloc, sbatch, slurmrestd).",This function,64,function,call with,the job submission parameters,9457,job submission parameter,openie_spacy,2025-12-17T19:42:11Z
1663,doc_e8f0,doc_e8f0_sent_00026,"It can be used to log and/or modify the job parameters supplied by the user as desired. Note that this function has access to the slurmctld's global data structures, for example to examine the available partitions, reservations, etc.",this function,64,function,have,access,1241,access,openie_spacy,2025-12-17T19:42:11Z
1664,doc_e8f0,doc_e8f0_sent_00028,submit_uid (input) user ID initiating the request.,user ID,4010,user id,initiate,the request,146,request,openie_spacy,2025-12-17T19:42:11Z
1665,doc_e8f0,doc_e8f0_sent_00029,"error_msg (output) If the argument is not null, then a plugin generated error message can be stored here.",a plugin,179,plugin,generate,error message,3156,error message,openie_spacy,2025-12-17T19:42:11Z
1666,doc_e8f0,doc_e8f0_sent_00031,"The error message is always propagated to the caller, no matter the return code.",The error message,3156,error message,propagate,the return code,1007,return code,openie_spacy,2025-12-17T19:42:11Z
1667,doc_e8f0,doc_e8f0_sent_00033,"This function is called by the slurmctld daemon with job modification parameters supplied by the user regardless of the command used (e.g. scontrol, sview, slurmrestd).",This function,64,function,call with,job modification parameters,268,parameter,openie_spacy,2025-12-17T19:42:11Z
1668,doc_e8f0,doc_e8f0_sent_00034,"It can be used to log and/or modify the job parameters supplied by the user as desired. Note that this function has access to the slurmctld's global data structures, for example to examine the available partitions, reservations, etc.",this function,64,function,have,access,1241,access,openie_spacy,2025-12-17T19:42:11Z
1669,doc_e8f0,doc_e8f0_sent_00042,Only sbatch sends the environment to slurmctld.,Only sbatch,247,sbatch,send,the environment,175,environment,openie_spacy,2025-12-17T19:42:11Z
1670,doc_e8f0,doc_e8f0_sent_00043,"salloc and srun do not send the environment to slurmctld, so job_desc.environment is not available in the job_submit plugin for these jobs.",salloc,1213,salloc,send,the environment,175,environment,openie_spacy,2025-12-17T19:42:11Z
1671,doc_e8f0,doc_e8f0_sent_00043,"salloc and srun do not send the environment to slurmctld, so job_desc.environment is not available in the job_submit plugin for these jobs.",salloc,1213,salloc,send to,slurmctld,201,slurmctld,openie_spacy,2025-12-17T19:42:11Z
1672,doc_e8f0,doc_e8f0_sent_00046,"int slurm_job_submit(job_desc_msg_t *job_desc, List part_list, uint32_t submit_uid)
Description:
This function is called by the slurmctld daemon with the job submission parameters supplied by the user regardless of the command used (e.g. salloc, sbatch, slurmrestd).",This function,64,function,call with,the job submission parameters,9457,job submission parameter,openie_spacy,2025-12-17T19:42:11Z
1673,doc_e8f0,doc_e8f0_sent_00049,"It can be used to log and/or modify the job parameters supplied by the user as desired. Note that this function has access to the slurmctld's global data structures, for example to examine the available partitions, reservations, etc.",this function,64,function,have,access,1241,access,openie_spacy,2025-12-17T19:42:11Z
1674,doc_e8f0,doc_e8f0_sent_00051,submit_uid (input) user ID initiating the request.,user ID,4010,user id,initiate,the request,146,request,openie_spacy,2025-12-17T19:42:11Z
1675,doc_e8f0,doc_e8f0_sent_00054,FAILURE — Job submission rejected due to error (Deprecated in 19.05).,Job submission,2752,job submission,reject due,error,313,error,openie_spacy,2025-12-17T19:42:11Z
1676,doc_e8f0,doc_e8f0_sent_00056,"ESLURM_* — Job submission rejected due to error as defined by slurm/slurm_errno.h and src/common/slurm_errno.c.
NOTE:",Job submission,2752,job submission,reject due,error,313,error,openie_spacy,2025-12-17T19:42:11Z
1677,doc_e8f0,doc_e8f0_sent_00058,"This allows sites to apply policies, such as requiring users to define the number of nodes, as in the example below:
 -- Number of nodes must be defined at submit time
 if (job_desc.max_nodes == slurm.NO_VAL) then
 slurm.log_user(""No max_nodes specified, please specify a number of nodes"")
 return slurm.",Number,123,number,define at,submit time,2773,submit time,openie_spacy,2025-12-17T19:42:11Z
1678,doc_e8f0,doc_e8f0_sent_00060,"This function is called by the slurmctld daemon with job modification parameters supplied by the user regardless of the command used (e.g. scontrol, sview, slurmrestd).",This function,64,function,call with,job modification parameters,268,parameter,openie_spacy,2025-12-17T19:42:11Z
1679,doc_e8f0,doc_e8f0_sent_00061,"It can be used to log and/or modify the job parameters supplied by the user as desired. Note that this function has access to the slurmctld's global data structures, for example to examine the available partitions, reservations, etc.",this function,64,function,have,access,1241,access,openie_spacy,2025-12-17T19:42:11Z
1680,doc_e8f0,doc_e8f0_sent_00065,"Lua Job Attributes
The available job attributes change occasionally with different versions of Slurm. To find the job attributes that are available for the version of Slurm you're using, go to the SchedMD github page. Navigate to src/lua/slurm_lua.c and look for function slurm_lua_job_record_field(), which contains the list of attributes available for the job_record (e.g. current record in Slurm).",the job attributes,9100,attribute,go to,the SchedMD github page,1808,page,openie_spacy,2025-12-17T19:42:11Z
1681,doc_e8f0,doc_e8f0_sent_00074,"The ""configure"" command must be executed in order to build the ""config.h"" file in the build directory.","The ""configure"" command",1336,command,execute in,order,152,order,openie_spacy,2025-12-17T19:42:11Z
1682,doc_32e0,doc_32e0_sent_00002,"Requirements
The plugin serializes the subset of fields to JSON before each produce attempt.",Requirements,1469,requirement,serialize,the subset,1077,subset,openie_spacy,2025-12-17T19:42:11Z
1683,doc_32e0,doc_32e0_sent_00002,"Requirements
The plugin serializes the subset of fields to JSON before each produce attempt.",Requirements,1469,requirement,serialize to,JSON,365,json,openie_spacy,2025-12-17T19:42:11Z
1684,doc_32e0,doc_32e0_sent_00002,"Requirements
The plugin serializes the subset of fields to JSON before each produce attempt.",Requirements,1469,requirement,serialize before,each produce attempt,1266,attempt,openie_spacy,2025-12-17T19:42:11Z
1685,doc_32e0,doc_32e0_sent_00002,"Requirements
The plugin serializes the subset of fields to JSON before each produce attempt.",The plugin,179,plugin,serialize,the subset,1077,subset,openie_spacy,2025-12-17T19:42:11Z
1686,doc_32e0,doc_32e0_sent_00002,"Requirements
The plugin serializes the subset of fields to JSON before each produce attempt.",The plugin,179,plugin,serialize to,JSON,365,json,openie_spacy,2025-12-17T19:42:11Z
1687,doc_32e0,doc_32e0_sent_00002,"Requirements
The plugin serializes the subset of fields to JSON before each produce attempt.",The plugin,179,plugin,serialize before,each produce attempt,1266,attempt,openie_spacy,2025-12-17T19:42:11Z
1688,doc_32e0,doc_32e0_sent_00004,"The plugin offloads part of the client producer work to librdkafka and consumes its API, thus the library development files are another prerequisite.",The plugin,179,plugin,offload,part,1317,part,openie_spacy,2025-12-17T19:42:11Z
1689,doc_32e0,doc_32e0_sent_00005,"librdkafka development files
libjson-c development files
Configuration
The plugin is configured with the following slurm.conf options:
JobCompType Should be set to jobcomp/kafka.","librdkafka development files
libjson-c development files
Configuration
The plugin",179,plugin,configure with,the following slurm.conf options,215,option,openie_spacy,2025-12-17T19:42:11Z
1690,doc_32e0,doc_32e0_sent_00007,This string represents an absolute path to a file containing 'key=value' pairs configuring librdkafka properties.,This string,681,string,represent,an absolute path,3206,absolute path,openie_spacy,2025-12-17T19:42:11Z
1691,doc_32e0,doc_32e0_sent_00010,The librdkafka parameters configured in the file referenced by this option take effect upon slurmctld restart.,The librdkafka parameters,268,parameter,configure in,the file,105,file,openie_spacy,2025-12-17T19:42:11Z
1692,doc_32e0,doc_32e0_sent_00011,"The plugin doesn't validate these parameters, but just logs an error and fails if any parameter passed to the library API function rd_kafka_conf_set() fails.",The plugin,179,plugin,validate,these parameters,268,parameter,openie_spacy,2025-12-17T19:42:11Z
1693,doc_32e0,doc_32e0_sent_00013,"Please refer to the slurm.conf man page for specific details. Example:
JobCompParams=flush_timeout=200,poll_interval=3,requeue_on_msg_timeout,
topic=myclusterNOTE: Changes to this option do not require a slurmctld restart. Reconfiguration or SIGHUP is sufficient for them to take effect.",Changes,101,change,require,a slurmctld restart,3210,slurmctld restart,openie_spacy,2025-12-17T19:42:11Z
1694,doc_32e0,doc_32e0_sent_00017,A subset of the job record fields are serialized into a JSON string via the Slurm serialization plugins.,A subset,1077,subset,serialize into,a JSON string,681,string,openie_spacy,2025-12-17T19:42:11Z
1695,doc_32e0,doc_32e0_sent_00017,A subset of the job record fields are serialized into a JSON string via the Slurm serialization plugins.,A subset,1077,subset,serialize via,the Slurm serialization plugins,3199,slurm serialization plugin,openie_spacy,2025-12-17T19:42:11Z
1696,doc_32e0,doc_32e0_sent_00020,But an error returned from this call makes it so the message is discarded.,an error,313,error,return from,this call,1054,call,openie_spacy,2025-12-17T19:42:11Z
1697,doc_32e0,doc_32e0_sent_00021,"Produced messages accumulate in the librdkafka out queue for up to ""linger.ms"" milliseconds (a configurable librdkafka parameter) before building a message set from the accumulated messages.",Produced messages,100,message,accumulate in,the librdkafka out queue,308,queue,openie_spacy,2025-12-17T19:42:11Z
1698,doc_32e0,doc_32e0_sent_00022,"Then the librdkafka library transmits a produce request. While no ""ACK"" is received, messages are conceptually considered to be ""in-flight"" according to the library documentation.",the librdkafka library,2537,library,transmit,a produce request,146,request,openie_spacy,2025-12-17T19:42:11Z
1699,doc_32e0,doc_32e0_sent_00023,"The library then receives a produce response, which can be handled in one of two ways:
retriable error
The library will automatically attempt a retry if no library limit parameter is hit.
permanent error or success
The message will be removed from the library out queue and is staged to the library delivery report queue.",The library,2537,library,receive,a produce response,207,response,openie_spacy,2025-12-17T19:42:11Z
1700,doc_32e0,doc_32e0_sent_00023,"The library then receives a produce response, which can be handled in one of two ways:
retriable error
The library will automatically attempt a retry if no library limit parameter is hit.
permanent error or success
The message will be removed from the library out queue and is staged to the library delivery report queue.",The library,2537,library,receive,permanent error,313,error,openie_spacy,2025-12-17T19:42:11Z
1701,doc_32e0,doc_32e0_sent_00023,"The library then receives a produce response, which can be handled in one of two ways:
retriable error
The library will automatically attempt a retry if no library limit parameter is hit.
permanent error or success
The message will be removed from the library out queue and is staged to the library delivery report queue.",The message,100,message,remove from,the library,2537,library,openie_spacy,2025-12-17T19:42:11Z
1702,doc_32e0,doc_32e0_sent_00024,"The following diagram illustrates the functionality being described:
The jobcomp/kafka plugin has a background poll handler thread that periodically calls the librdkafka API rd_kafka_poll() function. How frequent the thread makes the call is configurable via JobCompParams=poll_interval.",The jobcomp/kafka plugin,179,plugin,have,a background poll handler thread,160,thread,openie_spacy,2025-12-17T19:42:11Z
1703,doc_32e0,doc_32e0_sent_00025,"The call makes it so that messages in the library delivery report queue are pulled and handled back to the plugin delivery report callback, which takes different actions depending on the error message the library set. By default, successful messages are just logged if DebugFlags=JobComp is enabled, and messages with permanent errors are discarded, unless the error is message timed out and JobCompParams is configured with ""requeue_on_msg_timeout"", which would instruct the callback to attempt to produce the message again.",successful messages,100,message,log by,default,118,default,openie_spacy,2025-12-17T19:42:11Z
1704,doc_32e0,doc_32e0_sent_00026,"On plugin termination, the fini() operation is executed.",the fini() operation,1023,operation,execute on,plugin termination,764,termination,openie_spacy,2025-12-17T19:42:11Z
1705,doc_32e0,doc_32e0_sent_00028,"Purged messages are always saved to the plugin state file in the Slurm StateSaveLocation, and messages purged while ""in-flight"" are discarded.",Purged messages,100,message,save to,the plugin state file,105,file,openie_spacy,2025-12-17T19:42:11Z
1706,doc_32e0,doc_32e0_sent_00029,"You must be using librdkafka v1.0.0 or later in order to take advantage of the purge functionality described above. With previous versions the outgoing queue can not be purged to the state file on shutdown, which means that any messages that weren't delivered before the termination of the kafka plugin will be lost.",the outgoing queue,308,queue,purge with,previous versions,3259,previous version,openie_spacy,2025-12-17T19:42:11Z
1707,doc_32e0,doc_32e0_sent_00029,"You must be using librdkafka v1.0.0 or later in order to take advantage of the purge functionality described above. With previous versions the outgoing queue can not be purged to the state file on shutdown, which means that any messages that weren't delivered before the termination of the kafka plugin will be lost.",the outgoing queue,308,queue,purge to,the state file,3261,state file,openie_spacy,2025-12-17T19:42:11Z
1708,doc_32e0,doc_32e0_sent_00029,"You must be using librdkafka v1.0.0 or later in order to take advantage of the purge functionality described above. With previous versions the outgoing queue can not be purged to the state file on shutdown, which means that any messages that weren't delivered before the termination of the kafka plugin will be lost.",the outgoing queue,308,queue,purge on,shutdown,3262,shutdown,openie_spacy,2025-12-17T19:42:11Z
1709,doc_32e0,doc_32e0_sent_00032,"The Kafka broker ""host:port"" list should be explicitly configured in the file referenced by JobCompLoc option explained above.","The Kafka broker ""host:port"" list",373,list,configure in,the file,105,file,openie_spacy,2025-12-17T19:42:11Z
1710,doc_32e0,doc_32e0_sent_00034,"The jobcomp/kafka plugin mostly logs informational messages to the JobComp DebugFlag, except for error messages.",The jobcomp/kafka plugin,179,plugin,log,informational messages,100,message,openie_spacy,2025-12-17T19:42:11Z
1711,doc_32e0,doc_32e0_sent_00034,"The jobcomp/kafka plugin mostly logs informational messages to the JobComp DebugFlag, except for error messages.",The jobcomp/kafka plugin,179,plugin,log to,the JobComp DebugFlag,1387,debugflag,openie_spacy,2025-12-17T19:42:11Z
1712,doc_32e0,doc_32e0_sent_00035,"The librdkafka by default logs to the application stderr, but the plugin configures the library to forcefully log to syslog instead. The library logging level and debug contexts are also configurable via the file referenced by JobCompLoc, as well as the rest of the library configuration parameters.",the plugin,179,plugin,configure,the library,2537,library,openie_spacy,2025-12-17T19:42:11Z
1713,doc_6b88,doc_6b88_sent_00001,Slurm provides a RFC7519 compliant implementation of JSON Web Tokens (JWT).,Slurm,82,slurm,provide,a RFC7519 compliant implementation,2178,implementation,openie_spacy,2025-12-17T19:42:11Z
1714,doc_6b88,doc_6b88_sent_00009,"If a given authentication system can not be fully trusted with the powers of root for the entire cluster, then an authenticating proxy will need to be used to divide up the trust and implement the site's specific policies before the requests reach Slurm (specifically slurmrestd).",a given authentication system,119,system,trust with,the powers,5932,power,openie_spacy,2025-12-17T19:42:11Z
1715,doc_6b88,doc_6b88_sent_00012,"Once a job has been queued, the proxied authentication system will no longer be involved and the job will run with that user's permissions and access per Linux/POSIX's ACLs and trusts.",the job,50,job,run with,that user's permissions,1869,permission,openie_spacy,2025-12-17T19:42:11Z
1716,doc_6b88,doc_6b88_sent_00014,Slurm JWT plugin implementation is purposefully simple and will not be able to support most models of trust needed by sites.,Slurm JWT,6069,slurm jwt,plugin,implementation,2178,implementation,openie_spacy,2025-12-17T19:42:11Z
1717,doc_6b88,doc_6b88_sent_00015,"There already exists a plethora of authentication systems, and the expectation is that any site that wants more complexity than the default offering will use one of those systems instead.",any site,156,site,use,one of those systems,119,system,openie_spacy,2025-12-17T19:42:11Z
1718,doc_6b88,doc_6b88_sent_00018,"Authenticating proxy
This is the most versatile option, as any authentication system can be placed in front of slurmrestd.",any authentication system,119,system,place in,front,6078,front,openie_spacy,2025-12-17T19:42:11Z
1719,doc_6b88,doc_6b88_sent_00020,There is no requirement that an authenticating proxy implement JWT for clients.,an authenticating proxy,6060,authenticating proxy,implement,JWT,1899,jwt,openie_spacy,2025-12-17T19:42:11Z
1720,doc_6b88,doc_6b88_sent_00026,"count=1
chown slurm:slurm /var/spool/slurm/statesave/jwt_hs256.key
chmod 0600 /var/spool/slurm/statesave/jwt_hs256.key
chown slurm:slurm /var/spool/slurm/statesave
chmod 0755 /var/spool/slurm/statesave
The key does not have to be in the StateSaveLocation, but that is a convenient location if you have multiple controllers since it is shared between them. The key should not be placed in a directory where non-admin users might be able to access it. The key file should be owned by SlurmUser or root, with recommended permissions of 0400.",The key,1323,key,place in,a directory,1496,directory,openie_spacy,2025-12-17T19:42:11Z
1721,doc_6b88,doc_6b88_sent_00026,"count=1
chown slurm:slurm /var/spool/slurm/statesave/jwt_hs256.key
chmod 0600 /var/spool/slurm/statesave/jwt_hs256.key
chown slurm:slurm /var/spool/slurm/statesave
chmod 0755 /var/spool/slurm/statesave
The key does not have to be in the StateSaveLocation, but that is a convenient location if you have multiple controllers since it is shared between them. The key should not be placed in a directory where non-admin users might be able to access it. The key file should be owned by SlurmUser or root, with recommended permissions of 0400.",The key file,4021,key file,own with,recommended permissions,1869,permission,openie_spacy,2025-12-17T19:42:11Z
1722,doc_6b88,doc_6b88_sent_00029,"Restart slurmctld
Create tokens for users as desired:
scontrol token username=$USER
An optional lifespan=$LIFESPAN option can be used to change the token lifespan from the default 1800 seconds. The root account, or SlurmUser account can be used to generate tokens for any user. Alternatively, a user may use the command to generate tokens for themselves by simply calling
scontrol token
Note that administrators can prevent users from generating tokens by setting the following parameter in slurm.conf:",Restart,1449,restart,create,tokens,330,token,openie_spacy,2025-12-17T19:42:11Z
