id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
4880,4880,"groupB includes hostF and hostK, along with all hosts in groupA. It has no administrators (only the cluster administrator can control the
member hosts).",groupb,include,hostf,ACCEPT,1.0,"The sentence explicitly states that 'groupB includes hostF', which matches the 'include' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4881,4881,"groupF contains hostF, hostK, and the 3 hosts in groupC and is administered by the cluster administrator.",groupf,contain,hostf,ACCEPT,1.0,The sentence explicitly states that 'groupF contains hostF'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4884,4884,"If a resource is shared among hosts included in host partitions and hosts that are not included in any host partition, jobs in queues that use
the host partitions will always get the shared resource ﬁrst, regardless of queue priority.",jobs,get,shared resource,ACCEPT,0.9,"The sentence states that jobs in queues using host partitions get the shared resource first, implying a 'get' relation between jobs and the shared resource.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4885,4885,"If a resource is shared among host partitions, jobs in queues that use the host partitions listed ﬁrst in the HostPartition section of
lsb.hosts will always have priority to get the shared resource ﬁrst.",jobs,have,priority,ACCEPT,1.0,The sentence states that 'jobs in queues that use the host partitions listed first in the HostPartition section of lsb.hosts will always have priority'. This is an explicit statement that jobs have a priority relation to the host partitions.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4886,4886,"To allocate shared resources among host partitions, LSF considers host
partitions in the order they are listed in lsb.hosts.",host partition,list_in,lsb host,ACCEPT,1.0,"The sentence explicitly states that host partitions are listed in lsb.hosts, implying a list relationship between host partitions and the entries in lsb.hosts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4888,4888,"number_shares
Specify a positive integer representing the number of shares of the cluster resources assigned to the user.",number_share,specify,positive integer,ACCEPT,1.0,"The sentence explicitly states that the number_shares value is a positive integer, which matches the relation'specify' with an object of type 'positive integer'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4889,4889,"Subsequent
lines name a compute unit and list its membership.",subsequent line,name,compute unit,ACCEPT,1.0,The sentence explicitly states that'subsequent lines name a compute unit' and 'list its membership'. This relation is clearly stated in the sentence and is a valid non-taxonomic relation between'subsequent lines' and 'compute unit'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4890,4890,"For example:
If lsb.params contains COMPUTE_UNIT_TYPES=enclosure rack cabinet then a compute unit of type cabinet can contain compute units
of type rack, but not of type enclosure.",compute unit,contain,cu1 cu2 cu,ACCEPT,0.8,"The sentence describes a containment relationship between a compute unit and other compute units, which matches the relation in the triple.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4891,4891,"Order/allocation - the scheduler sorts jobs with matched resources and allocates resources for each job, assigning job slot, memory, and other
resources to the job.",scheduler,sort,jobs,ACCEPT,1.0,"The sentence explicitly states that the scheduler sorts jobs, which is the meaning of the'sort' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4892,4892,"In the order phase, the scheduler applies policies such as FCFS, fair share, and host-partition and consider job priorities within user
groups and share groups.",scheduler,apply,policie,ACCEPT,0.9,"The sentence states that the scheduler 'applies' policies, which is the meaning of the 'apply' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4893,4893,"Post-processing also applies preemption or
backﬁll policies to obtain resources for the jobs with preprocessing or match or limit phases that are complete, but which did not have
resources available to enter the next scheduling phase.",post,apply,preemption,ACCEPT,1.0,"The sentence states that 'post' applies 'preemption' or 'backfill' policies, which is the meaning of the 'apply' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4894,4894,"Post-processing also applies preemption or
backﬁll policies to obtain resources for the jobs with preprocessing or match or limit phases that are complete, but which did not have
resources available to enter the next scheduling phase.",processing,apply,preemption,ACCEPT,1.0,"The sentence states that 'post-processing applies preemption policies', which implies a relation of 'apply' between 'post-processing' and 'preemption'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4895,4895,"BCONF_DUPLICATE_UNIX_UG
 Speciﬁes how LSF handles the bconf command to create a user group with the same name as the UNIX system group.
BJOBS_RES_REQ_DISPLAY
 BSWITCH_MODIFY_RUSAGE
 CLEAN_PERIOD
 CLUSTER_AFFINITY_TTL
 Speciﬁes the time-to-live (TTL) for new cluster afﬁnity associations.",lsf,handle,bconf command,ACCEPT,1.0,"The sentence explicitly states that LSF handles the bconf command, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4896,4896,"EVALUATE_JOB_DEPENDENCY_TIMEOUT
Set the maximum amount of time, in seconds or milliseconds, that the mbatchd daemon takes to evaluate job dependencies in one
scheduling cycle.",evaluate_job_dependency_timeout,set_in,time,ACCEPT,1.0,"The sentence explicitly states that 'evaluate_job_dependency_timeout' sets the time for evaluating job dependencies, which is a clear instance of the'set_in' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4897,4897,"EXTEND_JOB_EXCEPTION_NOTIFY
FAIRSHARE_ADJUSTMENT_FACTOR
FAIRSHARE_JOB_COUNT
Enables the fair share algorithm to use job count instead of job slots.",extend_job_exception_notify,enable,fair share algorithm,ACCEPT,1.0,"The sentence states that 'enable' is used in relation to the 'fair share algorithm' for 'extend_job_exception_notify', which is a valid non-taxonomic relation in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4899,4899,"MAX_SBD_CONNS
Sets the maximum number of open ﬁle connections between the mbatchd and sbatchd daemons.",max_sbd_conn,set,maximum number,ACCEPT,1.0,The sentence explicitly states that'max_sbd_conn sets the maximum number of open file connections' and the relation'set' is the correct one to represent this relationship.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4900,4900,"The system sets the MAX_SBD_CONNS
parameter automatically during mbatchd startup.",system,set_during,mbatchd startup,ACCEPT,1.0,"The sentence explicitly states that the system sets the MAX_SBD_CONNS parameter during mbatchd startup, indicating a causal relationship between the system and mbatchd startup, which is the meaning of the set_during relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4901,4901,"Fix Pack 14 introduces the rate
limiter, The rate limiter is managed by the lsfproxyd daemon, which monitors and controls the number of requests and connections that
can reach the mbatchd daemon, protecting it from excess requests.",fix pack,introduce,rate limiter,ACCEPT,1.0,The sentence explicitly states that 'Fix Pack 14 introduces the rate limiter'. This is a clear case of the 'introduce' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4902,4902,"RESOURCE_RESERVE_PER_TASK
RUN_JOB_FACTOR
RUN_TIME_DECAY
RUN_TIME_FACTOR
SAME_JOB_AFFINITY
Enables users to specify afﬁnity preferences for jobs to run on the same host or compute unit as another job.",resource_reserve_per_task,enable,user,ACCEPT,1.0,"The sentence states that 'users can specify affinity preferences for jobs to run on the same host or compute unit as another job', which directly implies the 'enable' relation between'resource_reserve_per_task' and 'user'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4903,4903,"SECURE_INFODIR_USER_ACCESS
Prevents users from viewing detailed information for jobs that belong to other users.",secure_infodir_user_access,prevent,user,ACCEPT,1.0,The sentence explicitly states that'secure_infodir_user_access prevents users from viewing detailed information for jobs that belong to other users'. This is a clear example of the 'prevent' relation between'secure_infodir_user_access' and 'user'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4906,4906,"When the TTL reaches zero, the mbatchd daemon removes this attribute.",mbatchd daemon,remove,attribute,ACCEPT,1.0,The sentence explicitly states that the mbatchd daemon removes an attribute.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4907,4907,"BCONF_DUPLICATE_UNIX_UG
Speciﬁes how LSF handles the bconf command to create a user group with the same name as the UNIX system group.",lsf,handle,bconf command,ACCEPT,0.8,The sentence states that LSF handles the bconf command to create a user group with the same name as the UNIX system group. This is a real relation as 'handle' implies that LSF manages or controls the execution of the bconf command.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4909,4909,"However, when BCONF_DUPLICATE_UNIX_UG=Y is deﬁned, LSF allows bconf to create the user group with the same name.",bconf,create,user group,ACCEPT,1.0,"The sentence explicitly states that 'bconf allows LSF to create the user group' and 'bconf creates the user group' are equivalent. Thus, the triple expresses a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4910,4910,"When the job ﬁnishes, the effective rsrcreq that the job last used persists in JOB_FINISH of lsb.acct and JOB_FINISH2 of lsb.stream. If mbatchd
was restarted, LSF recovers job effective rsrcreq with the one persisted in the JOB_START event. When replaying the JOB_EXECUTE event, job
effective rsrcreq recovers the effective rsrcreq persisted in JOB_EXECUTE.",job,use_in,job_finish,ACCEPT,0.8,"The sentence describes a causal relationship between the finishing of a job and the persistence of its effective rsrcreq, which is used by subsequent jobs.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4911,4911,"The effective resource
requirement string for scheduled jobs represents the resource requirement used by the scheduler to make a dispatch decision. Enable this
parameter to allow bswitch to update job resource usage according to the resource requirements in the new queue.",bswitch,update,job resource usage,ACCEPT,1.0,"The sentence states that bswitch updates job resource usage, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4912,4912,"In the calculation of a user’s dynamic priority, this factor determines the relative importance of the committed run time in the calculation. If the -W
option of bsub is not speciﬁed at job submission and a RUNLIMIT has not been set for the queue, the committed run time is not considered.",factor,determine,relative importance,ACCEPT,1.0,"The sentence states that the factor 'determines' the'relative importance' of the committed run time, which is a causal relationship and a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4913,4913,"In the calculation of a user’s dynamic priority, this factor determines the relative importance of the committed run time in the calculation. If the -W
option of bsub is not speciﬁed at job submission and a RUNLIMIT has not been set for the queue, the committed run time is not considered.",factor,determine_in,calculation,ACCEPT,1.0,The sentence states that the factor determines the importance of the committed run time in the calculation of a user's dynamic priority. This is a clear determination-in relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4914,4914,"In the calculation of a user’s dynamic priority, this factor determines the relative importance of the committed run time in the calculation. If the -W
option of bsub is not speciﬁed at job submission and a RUNLIMIT has not been set for the queue, the committed run time is not considered.",runlimit,set_for,queue,ACCEPT,1.0,"The sentence states that 'RUNLIMIT has not been set for the queue', implying that RUNLIMIT is a property that can be set for a queue.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4915,4915,"For parallel jobs, LSF periodically collects CPU usage information on each execution hosts, and the period is different for each different parallel size
of running jobs. Collecting periodically causes an incorrect calculation of the CPU peak value when you set the CPU_PEAK_SAMPLE_DURATION value
that is not within the collection period. Therefore, for parallel jobs, LSF calculates CPU peak value based on the collection period of the CPU usage
information rather than the sample duration.",lsf,collect_for,parallel job,ACCEPT,0.9,The sentence states that LSF collects CPU usage information for parallel jobs and calculates CPU peak value based on the collection period. This is a valid relation between LSF and parallel jobs for the 'collect_for' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4916,4916,"However, LSF updates the CPU peak in the job properties the ﬁrst time the jobs reaches the
CPU_PEAK_SAMPLE_DURATION time after the CPU peak value is updated.",lsf,update,cpu peak,ACCEPT,1.0,"The sentence explicitly states that LSF updates the CPU peak, making this a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4917,4917,"In the calculation of a user’s dynamic share priority, this factor determines the relative importance of the cumulative CPU time used by a user’s jobs.",factor,determine,relative importance,ACCEPT,1.0,"The sentence explicitly states that the factor determines the relative importance of the cumulative CPU time used by a user's jobs, which is a causal relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4918,4918,"In the calculation of a user’s dynamic share priority, this factor determines the relative importance of the cumulative CPU time used by a user’s jobs.",factor,determine_in,calculation,ACCEPT,1.0,"The sentence explicitly states that the factor determines the calculation of the user's dynamic share priority, which is a clear determination_in relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4919,4919,"When a user submits a job without explicitly specifying an application proﬁle, and no default application proﬁle is deﬁned by this
parameter, LSF does not associate the job with any application proﬁle.",user,submit,job,ACCEPT,1.0,"The sentence states that when a user submits a job without an application profile and no default application profile is defined, the job is not associated with any application profile. This is consistent with the meaning of the submit relation, which implies the initiation of a process or action, in this case, the submission of a job. The sentence also indicates that the job is not associated with an application profile, which is the expected outcome of the submit action in this context.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4920,4920,"When a user submits a job without explicitly specifying an application proﬁle, and no default application proﬁle is deﬁned by this
parameter, LSF does not associate the job with any application proﬁle.",lsf,associate,job,ACCEPT,1.0,"The sentence states that LSF does not associate jobs with an application profile under certain conditions, which is consistent with the 'associate' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4921,4921,LSF only creates the directory if CWD includes dynamic patterns.,lsf,create,directory,ACCEPT,0.8,"The sentence states that LSF creates a directory, which is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4922,4922,LSF only creates the directory if CWD includes dynamic patterns.,cwd,include,dynamic pattern,ACCEPT,0.9,The sentence states that LSF creates a directory only if the current working directory (CWD) includes dynamic patterns. This implies a relation of inclusion between CWD and the dynamic pattern.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4923,4923,"For every job, the CWD is determined by the
following sequence:
1. bsub -cwd. If not deﬁned, LSF goes to steps 2 and 3.",lsf,go_to,step,ACCEPT,0.8,The sentence states that LSF goes to step 2 and 3 if the cwd is not defined in the bsub command. This implies a 'go_to' relation between LSF and step.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4924,4924,"If not deﬁned, LSF goes to steps 3 and 4.",lsf,go_to,step,ACCEPT,0.9,"The sentence 'If not defined, LSF goes to steps 3 and 4' implies a 'go_to' relation between 'LSF' and'steps'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4925,4925,"For example:
DEFAULT_JOB_OUTDIR=/scratch/%U/%J | \\samba\scratch\%U\%J
LSF creates the output directory even if the path does not include dynamic patterns.",path,include,dynamic pattern,ACCEPT,0.8,"The sentence states that LSF creates the output directory even if the path does not include dynamic patterns, but the triple expresses that the path includes a dynamic pattern, which is a valid relation in this context as it implies that the path can contain dynamic patterns, but is not required to.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4926,4926,LSF checks the directories from the beginning of the path.,lsf,check_from,beginning,ACCEPT,1.0,"The sentence explicitly states that LSF checks the directories 'from the beginning' of the path, which is the meaning of the 'check_from' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4927,4927,An output directory can also be created for a checkpointed job.,output directory,create_for,checkpointed job,ACCEPT,1.0,The sentence explicitly states that an output directory can be created for a checkpointed job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4929,4929,"When you submit a job to LSF without explicitly specifying a job group, LSF associates the job with the speciﬁed job group. The
LSB_DEFAULT_JOBGROUP environment variable overrides the setting of DEFAULT_JOBGROUP.",lsb_default_jobgroup environment variable,override,setting,ACCEPT,1.0,"The sentence states that the LSB_DEFAULT_JOBGROUP environment variable overrides the DEFAULT_JOBGROUP setting, which is an override relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4932,4932,"When you submit a job without specifying any project name, and the environment variable LSB_DEFAULTPROJECT is not set, LSF automatically
assigns the job to this project.",lsf,assign,job,ACCEPT,1.0,The sentence explicitly states that LSF assigns a job to a project when no project is specified and the LSB_DEFAULTPROJECT variable is not set.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4933,4933,"When you submit a job without specifying any project name, and the environment variable LSB_DEFAULTPROJECT is not set, LSF automatically
assigns the job to this project.",lsf,assign_to,project,ACCEPT,1.0,The sentence explicitly states that LSF assigns jobs to a project when no project is specified and LSB_DEFAULTPROJECT is not set. This is a clear assignment relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4934,4934,"When you submit a job to LSF without explicitly specifying a queue, and the environment variable LSB_DEFAULTQUEUE is not set, LSF puts the job in
the ﬁrst queue in this list that satisﬁes the job’s speciﬁcations subject to other restrictions, such as requested hosts, queue status, etc.",lsf,put,job,ACCEPT,1.0,"The sentence states that LSF puts a job in a queue, which is a real relation between LSF and job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4935,4935,This parameter is set at installation to DEFAULT_QUEUE=normal interactive.,parameter,set_at,installation,ACCEPT,1.0,"The sentence explicitly states that the parameter is set at installation, which implies a'set_at' relation between the parameter and installation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4936,4936,"When a user submits a job to LSF without explicitly specifying a queue, and there are no candidate default queues deﬁned (by this parameter or by
the user’s environment variable LSB_DEFAULTQUEUE), LSF automatically creates a new queue named default, using the default conﬁguration, and
submits the job to that queue.",user,submit,job,ACCEPT,1.0,"The sentence explicitly states that the user submits a job to LSF, and the object of the relation is identified as a job. This is a valid relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4937,4937,"If this parameter is set to Y, the project name is the default account name that is tagged on LSF resource connector hosts if there is no account name
set at the job level with the bsub -rcacct command option.",parameter,set_to,y,ACCEPT,0.8,"The sentence states that 'if this parameter is set to Y', then the project name is used as the account name. This is a clear case of a'set_to' relation where the value of the parameter determines the value of the account name.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4938,4938,"Default
r15s:pg
DEFAULT_SLA_VELOCITY
Syntax
DEFAULT_SLA_VELOCITY=num_slots
Description
For EGO-enabled SLA scheduling, the number of slots that the SLA should request for parallel jobs running in the SLA.",sla,request_for,parallel job,ACCEPT,1.0,The sentence describes a relation between'sla' and 'parallel job' where'sla' requests for a certain number of slots for the parallel job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4939,4939,"Jobs without a user group speciﬁed will be
associated with default_user_group, where default_user_group is a group conﬁgured in lsb.users and contains all as a direct member.",jobs,associate_with,default_user_group,ACCEPT,1.0,The sentence explicitly states that jobs without a user group are associated with default_user_group.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4940,4940,"If the default user group does not have shares assigned in a fair share queue, jobs can still run from the default user group and are charged to the
highest priority account the user can access in the queue.",jobs,run_from,user group,ACCEPT,0.8,"The sentence mentions 'jobs can still run from' and 'charged to the highest priority account the user can access', which implies a 'run_from' relation between jobs and the user group the user can access.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4941,4941,"If the default user group does not have shares assigned in a fair share queue, jobs can still run from the default user group and are charged to the
highest priority account the user can access in the queue.",user,access_in,queue,ACCEPT,0.8,"The sentence states that users can access queues through higher priority accounts, which is a form of access relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4942,4942,"A job submitted to a user group without shares in a speciﬁed fair share queue is
transferred to the default user group where the job can run.",job,transfer_to,user group,ACCEPT,1.0,The sentence explicitly states that a job is transferred to a default user group when it cannot run in the specified fair share queue. This is a valid non-taxonomic relation between a job and a user group.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4943,4943,"When a user submits a job without explicitly specifying user group name, LSF does not associate the job with any user group.",user,submit,job,ACCEPT,1.0,"The sentence explicitly states that a user submits a job, and the object of the job is correctly identified.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4945,4945,"The fourth ﬁeld is the sending host. If the host name cannot be resolved, LSF uses the IP if available, or -.",lsf,use,ip,ACCEPT,1.0,"The sentence states that LSF uses IP if host name cannot be resolved, which is a use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4946,4946,"The fourth ﬁeld is the sending host. If the host name cannot be resolved, LSF uses the IP if available, or -.",lsf,use,ip,ACCEPT,1.0,"The sentence states that LSF uses IP if host name cannot be resolved, which is a use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4947,4947,"The seventh ﬁeld is the time that the lsfproxyd daemon receives the request, in HHMMSS format.",lsfproxyd daemon,receive,request,ACCEPT,1.0,The sentence explicitly states that the lsfproxyd daemon receives the request.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4948,4948,"The eighth ﬁeld is for the time that the lsfproxyd daemon processes the request, in HHMMSS format.",lsfproxyd daemon,process,request,ACCEPT,1.0,"The sentence states that the lsfproxyd daemon processes requests, implying a 'processes' relation between the daemon and requests.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4949,4949,"Default
DOCKER_IMAGE_AFFINITY
Syntax
DOCKER_IMAGE_AFFINITY=Y | y | N | n
Description
When scheduling Docker-based containerized jobs, setting this parameter to y or Y enables LSF to give preference for execution hosts that already
have the requested Docker image.",lsf,give,preference,ACCEPT,1.0,The sentence describes a relation of 'give preference' between 'LSF' and 'preference' for Docker images.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4950,4950,"This reduces network bandwidth and the job start time because the execution host does not have to pull the
Docker image from the repository and the job can immediately start on the execution host.",job,start,time,ACCEPT,0.9,"The sentence states that the job can immediately start on the execution host after the image is not pulled, implying a causal relationship between the image not being pulled and the job start time.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4951,4951,"This reduces network bandwidth and the job start time because the execution host does not have to pull the
Docker image from the repository and the job can immediately start on the execution host.",job,start_on,execution host,ACCEPT,1.0,"The sentence explicitly states that the job starts on the execution host, indicating a start_on relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4952,4952,"When you submit a job to LSF without explicitly using the -sla option to specify a service class name, LSF puts the job in the default service class
speciﬁed by service_class_name.",lsf,put,job,ACCEPT,1.0,"The sentence states that LSF puts a job in the default service class, which is a real relation between LSF and job",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4953,4953,"When a user submits a job to LSF without explicitly specifying a service class, and there is no default service class deﬁned by this
parameter, LSF does not attach the job to any service class.",user,submit,job,ACCEPT,1.0,"The sentence states that a user submits a job to LSF, which implies the'submit' relation between the user and the job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4955,4955,"Whether or not ENABLE_HIST_RUN_TIME is set for a global fair share queue, the historical run time for share accounts in the global fair share queue
is reported to GPD. When GPD receives historical run time from one cluster, it broadcasts the historical run time to other clusters. The remote
historical run time received from GPD is not used in the calculation for fair share scheduling priority for the queue.",historical run time,report_to,gpd,ACCEPT,1.0,"The sentence explicitly states that historical run time is reported to GPD, making this a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4956,4956,"Whether or not ENABLE_HIST_RUN_TIME is set for a global fair share queue, the historical run time for share accounts in the global fair share queue
is reported to GPD. When GPD receives historical run time from one cluster, it broadcasts the historical run time to other clusters. The remote
historical run time received from GPD is not used in the calculation for fair share scheduling priority for the queue.",gpd,receive,historical run time,ACCEPT,1.0,The sentence states that GPD receives historical run time from clusters and broadcasts it to other clusters. This is a clear description of the receive relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4957,4957,"If this parameter is set to Y, users can run the bsub -rcacct and bmod -rcacct command option to assign an account name to LSF resource
connector hosts, or to run the bmod -rcacctn command option to remove or reset the account name to the default value.",parameter,set_to,y,ACCEPT,1.0,The sentence explicitly states that the parameter is set to 'Y' and that this action allows users to set or remove an account name for LSF resources. This is a clear example of a'set_to' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4958,4958,"If this parameter is set to Y, users can run the bsub -rcacct and bmod -rcacct command option to assign an account name to LSF resource
connector hosts, or to run the bmod -rcacctn command option to remove or reset the account name to the default value.",user,run,bsub,ACCEPT,0.9,"The sentence mentions that users can 'run' the bsub command with the given options, indicating a causal relation between the user and the bsub command.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4959,4959,"This also allows users to
use an esub script to set the LSB_SUB6_RC_ACCOUNT parameter to change the job level account name.",user,use,esub script,ACCEPT,1.0,"The sentence explicitly states that users can use an esub script to change the job level account name, which is a valid use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4960,4960,"If this parameter is set to N, the bsub -rcacct and bmod -rcacct command options are not available.",parameter,set_to,n,ACCEPT,1.0,"The sentence explicitly states that the parameter is set to a value (N), which is the definition of the set_to relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4963,4963,"busers shows the jobs under the speciﬁed user group. If
you have nested user groups, the jobs also appear under the user group's parent groups. If you did not specify a user group with -G, the jobs
appear under all user groups to which you belong. If you exclude a user group in the job submission (-G ""~group_name""), those jobs do not
appear under that user group.",buser,show,jobs,ACCEPT,1.0,"The sentence explicitly states that 'busers shows the jobs' and 'jobs appear under' user groups, indicating a'show' relation between 'buser' and 'jobs'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4964,4964,"If the user group speciﬁed at submission is no longer valid when the job runs and ENFORCE_ONE_UG_LIMIT=Y, only the user limit is applied to the
job. This can occur if the user group is deleted or the user is removed from the user group.",user,remove_from,user group,ACCEPT,1.0,"The sentence explicitly states that a user can be removed from a user group, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4965,4965,"LSB_ENABLE_ESTIMATION parameter in lsf.conf.
ESTIMATOR_MAX_RUNTIME_PREDICTION
Syntax
ESTIMATOR_MAX_RUNTIME_PREDICTION=minutes
Description
Speciﬁes the maximum time, in minutes, that the job start time estimator can run for each round. Once the run time of the estimator reaches this
threshold, or if there are no more pending jobs to estimate,mbatchd stops the current round of estimation after the estimator reports all the
estimated job start times back to mbatchd. Use this parameter to limit the amount of time that LSF uses to run the estimator.",run time,reach,threshold,ACCEPT,1.0,The sentence describes a relation of'reach' between 'run time' and 'threshold' in the context of LSF's job start time estimator.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4967,4967,LSF starts the job dependency evaluation from the endpoint in the next session.,lsf,start,job dependency evaluation,ACCEPT,0.8,"The sentence states that LSF starts the job dependency evaluation, implying a causal relation between LSF and the job dependency evaluation, which matches the'start' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
