id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
4927,4927,An output directory can also be created for a checkpointed job.,output directory,create_for,checkpointed job,ACCEPT,1.0,The sentence explicitly states that an output directory can be created for a checkpointed job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4928,4928,"The system uses the submission directory for job output.
DEFAULT_JOBGROUP
Syntax
DEFAULT_JOBGROUP=job_group_name
Description
The name of the default job group.",system,use,submission directory,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4929,4929,"When you submit a job to LSF without explicitly specifying a job group, LSF associates the job with the speciﬁed job group. The
LSB_DEFAULT_JOBGROUP environment variable overrides the setting of DEFAULT_JOBGROUP.",lsb_default_jobgroup environment variable,override,setting,ACCEPT,1.0,"The sentence states that the LSB_DEFAULT_JOBGROUP environment variable overrides the DEFAULT_JOBGROUP setting, which is an override relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4930,4930,"When a user submits a job without explicitly specifying job group name, and the LSB_DEFAULT_JOBGROUP environment variable is not
deﬁned, LSF does not associate the job with any job group.
DEFAULT_PROJECT
Syntax
DEFAULT_PROJECT=project_name
Description
The name of the default project. Specify any string.",user,submit,job,REJECT,0.1,"The sentence does not directly state that the user submits the job to the job group, only that the job is not associated with any job group if the user does not specify one and the LSB_DEFAULT_JOBGROUP variable is not defined. The relation'submit' implies a direct submission to a group, which is not explicitly stated in the sentence.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4931,4931,"When a user submits a job without explicitly specifying job group name, and the LSB_DEFAULT_JOBGROUP environment variable is not
deﬁned, LSF does not associate the job with any job group.
DEFAULT_PROJECT
Syntax
DEFAULT_PROJECT=project_name
Description
The name of the default project. Specify any string.",lsf,associate,job,REJECT,0.1,The sentence mentions 'LSF does not associate the job with any job group' but the triple states 'associate' relation. This is a contradiction.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4932,4932,"When you submit a job without specifying any project name, and the environment variable LSB_DEFAULTPROJECT is not set, LSF automatically
assigns the job to this project.",lsf,assign,job,ACCEPT,1.0,The sentence explicitly states that LSF assigns a job to a project when no project is specified and the LSB_DEFAULTPROJECT variable is not set.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4933,4933,"When you submit a job without specifying any project name, and the environment variable LSB_DEFAULTPROJECT is not set, LSF automatically
assigns the job to this project.",lsf,assign_to,project,ACCEPT,1.0,The sentence explicitly states that LSF assigns jobs to a project when no project is specified and LSB_DEFAULTPROJECT is not set. This is a clear assignment relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4934,4934,"When you submit a job to LSF without explicitly specifying a queue, and the environment variable LSB_DEFAULTQUEUE is not set, LSF puts the job in
the ﬁrst queue in this list that satisﬁes the job’s speciﬁcations subject to other restrictions, such as requested hosts, queue status, etc.",lsf,put,job,ACCEPT,1.0,"The sentence states that LSF puts a job in a queue, which is a real relation between LSF and job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4935,4935,This parameter is set at installation to DEFAULT_QUEUE=normal interactive.,parameter,set_at,installation,ACCEPT,1.0,"The sentence explicitly states that the parameter is set at installation, which implies a'set_at' relation between the parameter and installation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4936,4936,"When a user submits a job to LSF without explicitly specifying a queue, and there are no candidate default queues deﬁned (by this parameter or by
the user’s environment variable LSB_DEFAULTQUEUE), LSF automatically creates a new queue named default, using the default conﬁguration, and
submits the job to that queue.",user,submit,job,ACCEPT,1.0,"The sentence explicitly states that the user submits a job to LSF, and the object of the relation is identified as a job. This is a valid relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4937,4937,"If this parameter is set to Y, the project name is the default account name that is tagged on LSF resource connector hosts if there is no account name
set at the job level with the bsub -rcacct command option.",parameter,set_to,y,ACCEPT,0.8,"The sentence states that 'if this parameter is set to Y', then the project name is used as the account name. This is a clear case of a'set_to' relation where the value of the parameter determines the value of the account name.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4938,4938,"Default
r15s:pg
DEFAULT_SLA_VELOCITY
Syntax
DEFAULT_SLA_VELOCITY=num_slots
Description
For EGO-enabled SLA scheduling, the number of slots that the SLA should request for parallel jobs running in the SLA.",sla,request_for,parallel job,ACCEPT,1.0,The sentence describes a relation between'sla' and 'parallel job' where'sla' requests for a certain number of slots for the parallel job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4939,4939,"Jobs without a user group speciﬁed will be
associated with default_user_group, where default_user_group is a group conﬁgured in lsb.users and contains all as a direct member.",jobs,associate_with,default_user_group,ACCEPT,1.0,The sentence explicitly states that jobs without a user group are associated with default_user_group.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4940,4940,"If the default user group does not have shares assigned in a fair share queue, jobs can still run from the default user group and are charged to the
highest priority account the user can access in the queue.",jobs,run_from,user group,ACCEPT,0.8,"The sentence mentions 'jobs can still run from' and 'charged to the highest priority account the user can access', which implies a 'run_from' relation between jobs and the user group the user can access.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4941,4941,"If the default user group does not have shares assigned in a fair share queue, jobs can still run from the default user group and are charged to the
highest priority account the user can access in the queue.",user,access_in,queue,ACCEPT,0.8,"The sentence states that users can access queues through higher priority accounts, which is a form of access relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4942,4942,"A job submitted to a user group without shares in a speciﬁed fair share queue is
transferred to the default user group where the job can run.",job,transfer_to,user group,ACCEPT,1.0,The sentence explicitly states that a job is transferred to a default user group when it cannot run in the specified fair share queue. This is a valid non-taxonomic relation between a job and a user group.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4943,4943,"When a user submits a job without explicitly specifying user group name, LSF does not associate the job with any user group.",user,submit,job,ACCEPT,1.0,"The sentence explicitly states that a user submits a job, and the object of the job is correctly identified.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4944,4944,"When a user submits a job without explicitly specifying user group name, LSF does not associate the job with any user group.",lsf,associate,job,REJECT,0.1,"The sentence does not explicitly state that LSF associates a job with 'lsf' itself, but rather with 'no user group'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4945,4945,"The fourth ﬁeld is the sending host. If the host name cannot be resolved, LSF uses the IP if available, or -.",lsf,use,ip,ACCEPT,1.0,"The sentence states that LSF uses IP if host name cannot be resolved, which is a use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4946,4946,"The fourth ﬁeld is the sending host. If the host name cannot be resolved, LSF uses the IP if available, or -.",lsf,use,ip,ACCEPT,1.0,"The sentence states that LSF uses IP if host name cannot be resolved, which is a use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4947,4947,"The seventh ﬁeld is the time that the lsfproxyd daemon receives the request, in HHMMSS format.",lsfproxyd daemon,receive,request,ACCEPT,1.0,The sentence explicitly states that the lsfproxyd daemon receives the request.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4948,4948,"The eighth ﬁeld is for the time that the lsfproxyd daemon processes the request, in HHMMSS format.",lsfproxyd daemon,process,request,ACCEPT,1.0,"The sentence states that the lsfproxyd daemon processes requests, implying a 'processes' relation between the daemon and requests.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4949,4949,"Default
DOCKER_IMAGE_AFFINITY
Syntax
DOCKER_IMAGE_AFFINITY=Y | y | N | n
Description
When scheduling Docker-based containerized jobs, setting this parameter to y or Y enables LSF to give preference for execution hosts that already
have the requested Docker image.",lsf,give,preference,ACCEPT,1.0,The sentence describes a relation of 'give preference' between 'LSF' and 'preference' for Docker images.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4950,4950,"This reduces network bandwidth and the job start time because the execution host does not have to pull the
Docker image from the repository and the job can immediately start on the execution host.",job,start,time,ACCEPT,0.9,"The sentence states that the job can immediately start on the execution host after the image is not pulled, implying a causal relationship between the image not being pulled and the job start time.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4951,4951,"This reduces network bandwidth and the job start time because the execution host does not have to pull the
Docker image from the repository and the job can immediately start on the execution host.",job,start_on,execution host,ACCEPT,1.0,"The sentence explicitly states that the job starts on the execution host, indicating a start_on relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4952,4952,"When you submit a job to LSF without explicitly using the -sla option to specify a service class name, LSF puts the job in the default service class
speciﬁed by service_class_name.",lsf,put,job,ACCEPT,1.0,"The sentence states that LSF puts a job in the default service class, which is a real relation between LSF and job",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4953,4953,"When a user submits a job to LSF without explicitly specifying a service class, and there is no default service class deﬁned by this
parameter, LSF does not attach the job to any service class.",user,submit,job,ACCEPT,1.0,"The sentence states that a user submits a job to LSF, which implies the'submit' relation between the user and the job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4954,4954,"When a user submits a job to LSF without explicitly specifying a service class, and there is no default service class deﬁned by this
parameter, LSF does not attach the job to any service class.",lsf,attach,job,REJECT,0.1,The sentence does not explicitly state that LSF attaches a job to a service class using the 'attach' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4955,4955,"Whether or not ENABLE_HIST_RUN_TIME is set for a global fair share queue, the historical run time for share accounts in the global fair share queue
is reported to GPD. When GPD receives historical run time from one cluster, it broadcasts the historical run time to other clusters. The remote
historical run time received from GPD is not used in the calculation for fair share scheduling priority for the queue.",historical run time,report_to,gpd,ACCEPT,1.0,"The sentence explicitly states that historical run time is reported to GPD, making this a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4956,4956,"Whether or not ENABLE_HIST_RUN_TIME is set for a global fair share queue, the historical run time for share accounts in the global fair share queue
is reported to GPD. When GPD receives historical run time from one cluster, it broadcasts the historical run time to other clusters. The remote
historical run time received from GPD is not used in the calculation for fair share scheduling priority for the queue.",gpd,receive,historical run time,ACCEPT,1.0,The sentence states that GPD receives historical run time from clusters and broadcasts it to other clusters. This is a clear description of the receive relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4957,4957,"If this parameter is set to Y, users can run the bsub -rcacct and bmod -rcacct command option to assign an account name to LSF resource
connector hosts, or to run the bmod -rcacctn command option to remove or reset the account name to the default value.",parameter,set_to,y,ACCEPT,1.0,The sentence explicitly states that the parameter is set to 'Y' and that this action allows users to set or remove an account name for LSF resources. This is a clear example of a'set_to' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4958,4958,"If this parameter is set to Y, users can run the bsub -rcacct and bmod -rcacct command option to assign an account name to LSF resource
connector hosts, or to run the bmod -rcacctn command option to remove or reset the account name to the default value.",user,run,bsub,ACCEPT,0.9,"The sentence mentions that users can 'run' the bsub command with the given options, indicating a causal relation between the user and the bsub command.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4959,4959,"This also allows users to
use an esub script to set the LSB_SUB6_RC_ACCOUNT parameter to change the job level account name.",user,use,esub script,ACCEPT,1.0,"The sentence explicitly states that users can use an esub script to change the job level account name, which is a valid use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4960,4960,"If this parameter is set to N, the bsub -rcacct and bmod -rcacct command options are not available.",parameter,set_to,n,ACCEPT,1.0,"The sentence explicitly states that the parameter is set to a value (N), which is the definition of the set_to relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4961,4961,"If the value is N, jobs that are suspended by the administrator can only be resumed by the administrator or root; users do not have permission
to resume a job suspended by another user or the administrator.",user,have,permission,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4962,4962,"Default
N (users cannot resume jobs suspended by administrator)
ENFORCE_ONE_UG_LIMITS
Deﬁnes which user group’s limits are enforced.",user,resume,jobs,REJECT,0.9,"The sentence does not indicate a resume relation between user and jobs, but rather a restriction on user's ability to resume jobs.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4963,4963,"busers shows the jobs under the speciﬁed user group. If
you have nested user groups, the jobs also appear under the user group's parent groups. If you did not specify a user group with -G, the jobs
appear under all user groups to which you belong. If you exclude a user group in the job submission (-G ""~group_name""), those jobs do not
appear under that user group.",buser,show,jobs,ACCEPT,1.0,"The sentence explicitly states that 'busers shows the jobs' and 'jobs appear under' user groups, indicating a'show' relation between 'buser' and 'jobs'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4964,4964,"If the user group speciﬁed at submission is no longer valid when the job runs and ENFORCE_ONE_UG_LIMIT=Y, only the user limit is applied to the
job. This can occur if the user group is deleted or the user is removed from the user group.",user,remove_from,user group,ACCEPT,1.0,"The sentence explicitly states that a user can be removed from a user group, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4965,4965,"LSB_ENABLE_ESTIMATION parameter in lsf.conf.
ESTIMATOR_MAX_RUNTIME_PREDICTION
Syntax
ESTIMATOR_MAX_RUNTIME_PREDICTION=minutes
Description
Speciﬁes the maximum time, in minutes, that the job start time estimator can run for each round. Once the run time of the estimator reaches this
threshold, or if there are no more pending jobs to estimate,mbatchd stops the current round of estimation after the estimator reports all the
estimated job start times back to mbatchd. Use this parameter to limit the amount of time that LSF uses to run the estimator.",run time,reach,threshold,ACCEPT,1.0,The sentence describes a relation of'reach' between 'run time' and 'threshold' in the context of LSF's job start time estimator.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4966,4966,"EVALUATE_JOB_DEPENDENCY
Set the maximum number of job dependencies mbatchd evaluates in one scheduling cycle.",evaluate_job_dependency,set,maximum number,REJECT,0.1,"The sentence mentions 'evaluates in one scheduling cycle', which implies a single value, not a set.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4967,4967,LSF starts the job dependency evaluation from the endpoint in the next session.,lsf,start,job dependency evaluation,ACCEPT,0.8,"The sentence states that LSF starts the job dependency evaluation, implying a causal relation between LSF and the job dependency evaluation, which matches the'start' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4968,4968,"The EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter provides an explicit time limit on how long mbatchd spends on evaluating job
dependencies in one scheduling cycle, in seconds or milliseconds. If you specify values for both the EVALUATE_JOB_DEPENDENCY and
EVALUATE_JOB_DEPENDENCY_TIMEOUT parameters, LSF ignores the EVALUATE_JOB_DEPENDENCY parameter value and instead uses the value of
the EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter. If you specify a value for the EVALUATE_JOB_DEPENDENCY parameter but not the
EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter, the EVALUATE_JOB_DEPENDENCY parameter takes effect.",evaluate_job_dependency_timeout parameter,provide_in,time,ACCEPT,1.0,"The sentence explicitly states that the EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter provides a time limit to the evaluation of job dependencies, which is a clear case of the 'provide_in' relation between the parameter and time.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4969,4969,"The EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter provides an explicit time limit on how long mbatchd spends on evaluating job
dependencies in one scheduling cycle, in seconds or milliseconds. If you specify values for both the EVALUATE_JOB_DEPENDENCY and
EVALUATE_JOB_DEPENDENCY_TIMEOUT parameters, LSF ignores the EVALUATE_JOB_DEPENDENCY parameter value and instead uses the value of
the EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter. If you specify a value for the EVALUATE_JOB_DEPENDENCY parameter but not the
EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter, the EVALUATE_JOB_DEPENDENCY parameter takes effect.",evaluate_job_dependency parameter,take,effect,ACCEPT,1.0,"The sentence states that 'if you specify a value for the EVALUATE_JOB_DEPENDENCY parameter but not the EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter, the EVALUATE_JOB_DEPENDENCY parameter takes effect.' This implies a causal relationship between the parameter being specified and it taking effect.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4970,4970,"LSF starts the job dependency evaluation
from the endpoint in the next session.",lsf,start,job dependency evaluation,ACCEPT,1.0,"The sentence explicitly states that LSF starts the job dependency evaluation, which implies a'start' relation between LSF and the job dependency evaluation",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4971,4971,"If you specify values for both the EVALUATE_JOB_DEPENDENCY and EVALUATE_JOB_DEPENDENCY_TIMEOUT
parameters, LSF ignores the EVALUATE_JOB_DEPENDENCY parameter value and instead uses the value of the
EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter. If you specify a value for the EVALUATE_JOB_DEPENDENCY parameter but not the
EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter, the EVALUATE_JOB_DEPENDENCY parameter takes effect.",evaluate_job_dependency parameter,take,effect,ACCEPT,1.0,"The sentence states that when the EVALUATE_JOB_DEPENDENCY parameter is specified but the EVALUATE_JOB_DEPENDENCY_TIMEOUT parameter is not, the EVALUATE_JOB_DEPENDENCY parameter 'takes effect'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4972,4972,"JOBEXIT
Job exited after it was dispatched and started running.
JOBEXIT_NONLSF
Job exited with exit reasons related to LSF and not related to a host problem (for example, user action or LSF policy).",job,exit_with,exit reason,ACCEPT,1.0,"The sentence explicitly states that the exit reason is related to LSF, which is the expected object for the 'exit_with' relation for LSF jobs.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4973,4973,"These jobs are not
counted in the exit rate calculation for the host.",jobs,count_in,exit rate calculation,REJECT,0.1,"The sentence mentions 'not counted', but the relation 'count_in' implies a counting relationship. This discrepancy lowers confidence.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4974,4974,"In the calculation of a user’s dynamic share priority, this factor determines the relative importance of the user-deﬁned adjustment made in the fair
share plug-in (libfairshareadjust.*).",factor,determine,relative importance,ACCEPT,1.0,"The sentence explicitly states that the factor determines the relative importance of the user-defined adjustment, which is a causal relationship.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4975,4975,"In the calculation of a user’s dynamic share priority, this factor determines the relative importance of the user-deﬁned adjustment made in the fair
share plug-in (libfairshareadjust.*).",factor,determine_in,calculation,ACCEPT,1.0,"The sentence states that the factor determines the calculation of the user's dynamic share priority in the fair share plug-in, implying a causal relationship between the factor and the calculation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4976,4976,"FAIRSHARE_JOB_COUNT
Enables the fair share algorithm to use job count instead of job slots.",fairshare_job_count,enable,fair share algorithm,ACCEPT,1.0,"The sentence explicitly states that fairshare_job_count enables the fair share algorithm to use job count, which is a non-taxonomic relation of 'enable'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4977,4977,"Syntax
FAIRSHARE_JOB_COUNT=Y | y | N | n
Description
If this parameter is set to Y or y, LSF uses the number of jobs in the fair share scheduling algorithm.",parameter,set_to,y,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4978,4978,"Syntax
FAIRSHARE_JOB_COUNT=Y | y | N | n
Description
If this parameter is set to Y or y, LSF uses the number of jobs in the fair share scheduling algorithm.",lsf,use,number,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4979,4979,"If this parameter is set to N or n, LSF uses the number of job slots in the fair share scheduling algorithm.",parameter,set_to,n,ACCEPT,1.0,"The sentence explicitly states that the parameter is set to a value (N or n), and the relation set_to is the correct relation to represent this statement.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4980,4980,"If this parameter is set to N or n, LSF uses the number of job slots in the fair share scheduling algorithm.",lsf,use,number,ACCEPT,1.0,The sentence explicitly states that LSF uses a number in the fair share scheduling algorithm when the parameter is set to N or n.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4981,4981,"In the calculation of a user's dynamic share priority, this factor determines the relative importance of the number of forwarded job slots reserved and
in use by a user when using the LSF multicluster capability.",factor,determine,relative importance,ACCEPT,1.0,"The sentence explicitly states that 'this factor determines' the relative importance, indicating a causal relationship.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4982,4982,"In the calculation of a user's dynamic share priority, this factor determines the relative importance of the number of forwarded job slots reserved and
in use by a user when using the LSF multicluster capability.",factor,determine_in,calculation,ACCEPT,0.9,"The sentence states that 'this factor determines' the importance of the number of forwarded job slots, indicating a causal relationship between the factor and the calculation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4983,4983,"Syntax
GLOBAL_LIMITS=Y | y | N | n
Description
When using the LSF multicluster capability, this parameter enables global limit scheduling among all clusters.",syntax,enable,global limit scheduling,ACCEPT,1.0,"The sentence states that 'global limit scheduling' can be enabled in LSF using the 'GLOBAL_LIMITS' parameter, which is a clear indication of the 'enable' relation between 'Syntax' and 'global limit scheduling'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4984,4984,"Syntax
GLOBAL_LIMITS=Y | y | N | n
Description
When using the LSF multicluster capability, this parameter enables global limit scheduling among all clusters.",parameter,enable,global limit scheduling,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4985,4985,"If this parameter is set to N, the entire GPU requirement string overrides the GPU requirement strings at the lower levels of precedence. Even if an
individual option is not speciﬁed in the higher level GPU requirement string, the default value of the higher level GPU requirement string takes
precedence.",parameter,set_to,n,ACCEPT,1.0,"The sentence explicitly states that the parameter is set to a value (N), making this a clear case of the set_to relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4986,4986,"In order of precedence, the job level (bsub -gpu command option) takes precedence over the application level (GPU_REQ parameter in the
lsb.applications ﬁle), which takes precedence over the queue level (GPU_REQ parameter in the lsb.queues ﬁle).",job level,take,precedence,ACCEPT,1.0,The sentence explicitly states that 'job level takes precedence over application level' and 'application level takes precedence over queue level'. This is a clear description of a 'take precedence over' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4987,4987,"In order of precedence, the job level (bsub -gpu command option) takes precedence over the application level (GPU_REQ parameter in the
lsb.applications ﬁle), which takes precedence over the queue level (GPU_REQ parameter in the lsb.queues ﬁle).",job level,take_in,order,ACCEPT,1.0,"The sentence states that 'job level takes precedence over application level' and 'application level takes precedence over queue level'. This implies a 'take_in' relation between job level and application level, and application level and queue level.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4988,4988,"appA my_gpu_job
If GPU_REQ_MERGE is set to Y, LSF merges the individual options separately into the following GPU requirements:
""num=1:gmem=10:mode=shared:glink=yes:gmodel=K80""",gpu_req_merge,set_to,y,ACCEPT,1.0,The sentence states that 'GPU_REQ_MERGE is set to Y' and the triple expresses the relation'set_to' between 'gpu_req_merge' and 'y'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4989,4989,"If GPU_REQ_MERGE is set to N, the job level GPU requirements take precedence, even for options that are not speciﬁed, and LSF uses the following
job level GPU requirements: ""num=1:",gpu_req_merge,set_to,n,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4990,4990,"Syntax
GPU_RUN_TIME_FACTOR=number
Description
In the calculation of a user’s dynamic share priority, this factor determines the relative importance of the total GPU run time of a user's running GPU
jobs.",factor,determine,relative importance,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4991,4991,"Syntax
GPU_RUN_TIME_FACTOR=number
Description
In the calculation of a user’s dynamic share priority, this factor determines the relative importance of the total GPU run time of a user's running GPU
jobs.",factor,determine_in,calculation,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4992,4992,LSF deletes the CWD for the job if LSF created that directory for the job.,lsf,delete,cwd,ACCEPT,0.8,"The sentence states that LSF deletes the CWD for a job, implying a 'delete' relation between LSF and CWD for that job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4993,4993,LSF deletes the CWD for the job if LSF created that directory for the job.,lsf,create,directory,REJECT,0.1,"The sentence states that LSF deletes the CWD for the job, but it does not explicitly state that LSF creates the directory for the job. Thus, the relation cannot be confirmed based on this sentence alone.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4994,4994,LSF deletes the CWD for the job if LSF created that directory for the job.,lsf,create_for,job,REJECT,0.1,"The sentence states that LSF deletes the CWD for the job, but it does not explicitly state that LSF creates the CWD for the job. Thus, the relation cannot be confirmed based on this sentence alone.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4995,4995,"The following options are available:
0: sbatchd deletes CWD when all process related to the job ﬁnishes.
2147483647:",sbatchd,delete,cwd,ACCEPT,1.0,The sentence states that sbatchd deletes the CWD (current working directory) when all processes related to the job finish.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4996,4996,"The system checks the directory list every 5 minutes with regards to cleaning and deletes only the last directory of the path to avoid conflicts when
multiple jobs share some parent directories.",system,check,directory list,ACCEPT,1.0,"The sentence explicitly states that the system checks a directory list, which is a real relation between a system and a directory list.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4997,4997,"If the job exit rate is exceeded for the period speciﬁed by JOB_EXIT_RATE_DURATION, LSF invokes LSF_SERVERDIR/eadmin to trigger a host
exception.",period,trigger,host exception,ACCEPT,1.0,The sentence explicitly states that LSF triggers a host exception when the job exit rate is exceeded for a specified period.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4998,4998,"The mbatchd daemon removes the job group
once the TTL reaches zero.",mbatchd daemon,remove,job group,ACCEPT,1.0,"The sentence explicitly states that the mbatchd daemon removes a job group, indicating a real relation of'remove'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
4999,4999,"LSF removes the TTL from a job group when new jobs are submitted to the job group or when a new sub-group is added
to the job group.",lsf,remove,ttl,ACCEPT,1.0,"The sentence states that LSF removes the TTL (Time To Live) from a job group when new jobs are submitted or a new sub-group is added, indicating a'remove' relation between LSF and TTL.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
